title,description,address,location-name,price,type,featured_image,photos,amenities,url
Oasis At Norterra,,"2412 West Fetlock Trail, Phoenix, Az 85085",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e8c0998ee2053107e2603361d223d075.jpg,,,https://app.seniorplace.com/communities/show/a56d578d-9510-4cc1-884e-cb0fb3b15e73
Oasis Care Homes Ii,,"22015 North 34Th Avenue, Phoenix, Az 85027",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/30d4a7c7ca50ec8d810949d904da58be.jpg,,,https://app.seniorplace.com/communities/show/61c072bf-15df-48f2-8add-ad68e5d01f67
Oasis Care Homes,,"21437 North 33Rd Lane, Phoenix, Az 85027",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7d80caf2baa67d01d8fb586b916d53de.jpg,,,https://app.seniorplace.com/communities/show/024dee22-9cf5-4768-8a7c-e9ddeff3f516
Obsidian Homes Ral,,"6720 North 27Th Avenue, Phoenix, Az 85017",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9e4896739adf0242ab1881961fe9b130.jpg,,,https://app.seniorplace.com/communities/show/76b5268d-0db6-4dfd-8a81-5bb54aa3097a
Ohana Adult Care Home 2,,"8207 West Cactus Road, Peoria, Az 85381",Peoria,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1dbc8fc8c4d2d2d70daae9d45e0d0da3.jpg,,,https://app.seniorplace.com/communities/show/18ac9c6e-97c3-47b8-aff7-b11ad0964874
Ohana Adult Care Home,,"3729 West Lane Avenue, Phoenix, Az 85051",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a74cb0790ba02d965d6f7e0f5fc6a727.jpg,,,https://app.seniorplace.com/communities/show/eec181f0-2c50-4780-ad45-699749d6837f
Ohana Senior Care,,"4713 East Cecelia Street, Tucson, Az 85711",Tucson,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/37c266f8182b28a1bc7d15c8ef0c404e.jpg,,,https://app.seniorplace.com/communities/show/28b0bd01-0447-4768-80b6-b66cae553967
Ohana Straight Arrow North,,"6504 West Straight Arrow Lane, Peoria, Az 85383",Peoria,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/b22fe3cc-68e1-464e-9ac3-39466051421f
Ohana Straight Arrow South,,"6511 West Straight Arrow Lane, Peoria, Az 85383",Peoria,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/7ddf964c-62a5-4ebb-a782-7edcc65f1d75
Olimpias Home Care,,"2517 West Barbie Lane, Phoenix, Az 85085",Phoenix,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/2589b7f7-b8f1-463c-9aa1-b2151d63184d
Olive Grove Assisted Living Memory Care,"Olive Grove Assisted Living & Memory Care offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. From daily routines to special moments, residents are supported every step of the way.","3014 East Indian School Road, Phoenix, Az 85016",Phoenix,3450,"Assisted Living Home, Independent Living",https://app.seniorplace.com/api/files/public/47e35d79-1344-450e-be07-32980e79b0af,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/b74f5ea582860e6cbe9881f9eab87834/Olive%2520Grove%2520Real%2520Estate,%2520Llc_Photos_01_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/b74f5ea582860e6cbe9881f9eab87834/Olive%2520Grove%2520Real%2520Estate,%2520Llc_Photos_03_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/20be8cb3c45a4a9670128ea11d258ce5163050fc/olive-grove-retirement-community-common.jpg","activity room, air conditioning, all day dining, allergy-sensitive, arts room, barber / salon, business room, cable tv, community-sponsored activities, concierge, diabetes diet, dining room, emergency alert system, faith based, family support services, fitness programs, fitness room, furnished, game room, garden, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, on-site market / store, outdoor common space, outdoor programs, patio, pet-friendly, piano, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, telephone, transportation & parking, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/phoenix/olive-grove-retirement-community
Olive Park Assisted Living,"Olive Park Assisted Living creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.","10161 West Lawrence Lane, Peoria, Az 85345",Peoria,2750,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/10c101139af986b9472caff0f7923c51.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/442536f61de71d17d755783bdc81cff8/IMG_4142.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/3cb18e904f29eacdbcffefddf719f2df/IMG_4131.jpg","all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, walking paths",https://www.seniorly.com/assisted-living/arizona/peoria/olive-park-assisted-living
One On One Adult Care Home,,"15615 North 40Th Place, Phoenix, Az 85032",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/92102098ed239ce803c51e81ef7329fd.jpg,,,https://app.seniorplace.com/communities/show/a9c1d75e-78dd-4a64-9050-c26fad861d37
Open Wings Assisted Living Care,,"16037 West Saguaro Park Lane, Surprise, Az 85387",Surprise,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c82817a58b0975904cfe024d865f7a23.jpg,,,https://app.seniorplace.com/communities/show/6eabb862-6c15-4a6b-8cfd-99c2c97817ff
Orange Garden Assisted Living,,"10858 West Carlota Lane, Sun City, Az 85373",Sun City,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0cd2d9305575bd80b1c2d822b23bb9f8.jpg,,,https://app.seniorplace.com/communities/show/d6bd9461-b9ef-463c-8b60-ca01dfde14ae
Orange Grove Senior Care,,"1321 West Orange Grove Road, Tucson, Az 85704",Tucson,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e84a9af4dce830fda18caf70abb1d997.jpg,,,https://app.seniorplace.com/communities/show/08f91a23-8e3c-487a-a469-32fb72a1d5ad
Orange Grove Senior Care,,"1341 West Orange Grove Road, Tucson, Az 85704",Tucson,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b478dd1d313c5ffdf14562cd6df52599.jpg,,,https://app.seniorplace.com/communities/show/e04b11b2-5f36-424b-97b2-404feecf775b
Orchard Pointe At Arrowhead,"Orchard Pointe at Arrowhead is a welcoming place for older adults to feel at home. Amenities include activity room, air conditioning, all day dining, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.","17200 North 67Th Avenue, Glendale, Az 85308",Glendale,3775,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/api/files/public/4920fbf6-b60f-42cb-bc33-a6cd989b81ed,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/c096e9368b4cb02c967048ed1d76f8fe/Orchard-Pointe-at-Arrowhead-Photos-04.png, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c096e9368b4cb02c967048ed1d76f8fe/Orchard-Pointe-at-Arrowhead-Photos-02.png, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c096e9368b4cb02c967048ed1d76f8fe/Orchard-Pointe-at-Arrowhead-Photos-03.png","activity room, air conditioning, all day dining, allergy-sensitive, arts room, barber / salon, bistro, business room, cable tv, community-sponsored activities, concierge, continuing learning experience, day trips, diabetes diet, dining room, emergency alert system, faith based, family support services, fireplace, fitness programs, fitness room, furnished, game room, garden, grill, housekeeping, kitchenette, laundry service / dry cleaning, library, meal preparation and service, move-in coordination, movie nights, movie theater, music programs, outdoor common space, outdoor programs, patio, pet-friendly, piano, private bathroom, professional chef, resident-run activities, restaurant-style dining, scheduled daily activities, spa / sauna / wellness room, special dietary restrictions, swimming pool / jacuzzi, telephone, transportation & parking, volunteer program, walking paths, wi-fi / high-speed internet",https://www.seniorly.com/assisted-living/arizona/glendale/orchard-pointe-at-arrowhead
Orchard Pointe At Surprise,,"15048 West Young Street, Surprise, Az 85374",Surprise,,"Assisted Living Home, Memory Care",https://app.seniorplace.com/api/files/public/7a7fe0e3-80a8-412b-8873-6ebe750193ca,,,https://app.seniorplace.com/communities/show/41514c81-2963-48d7-bfff-0bc1a151a944
Orchard Pointe At Terrazza Operating,,"6775 West Happy Valley Road, Peoria, Az 85383",Peoria,,"Assisted Living Home, Independent Living, Memory Care",https://app.seniorplace.com/api/files/public/f3d6d243-85ed-48a7-b81c-3f4decc8b2ba,,,https://app.seniorplace.com/communities/show/3be5486f-f26e-437e-9577-0cf3b35f9401
Orchid Living,,"7722 North 38Th Avenue, Phoenix, Az 85051",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/db2c84b1f2113d171e5f649b1036bf95.jpg,,,https://app.seniorplace.com/communities/show/bc7fdd27-a2b6-4ee8-ba26-a1fe4028815a
Orchid Park Care Home,"Orchid Park Care Home is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.","8628 North 7Th Avenue, Phoenix, Az 85021",Phoenix,2750,"Assisted Living Home, Board And Care Home",https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e0ce66e93eff85a3b4372c9478eba0ad.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/phoenix/orchid-park-care-home
Ordinary Lifestyles,,"401 Laredo Lane, Payson, Az 85541",Payson,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c7c245fe08e82c81b1b2ff8be9e201d7.jpg,,,https://app.seniorplace.com/communities/show/c5daf141-c42a-4c32-8c68-526bf880bf32
Ordinary Lifestyles Ii,,"718 North Foxhill Road, Payson, Az 85541",Payson,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9b766f784dda73f0ffcae5434b667340.jpg,,,https://app.seniorplace.com/communities/show/8ca31f22-0716-4882-9fcb-70a414237084
Ordinary Lifestyles Iv,,"205 West Bonita Street, Star Valley, Az 85541",Star Valley,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f8c2316e6afe6077ab87f7d99b7e68f4.jpg,,,https://app.seniorplace.com/communities/show/e58f08f6-ea1c-4153-877c-a06d74eea839
Ordinary Lifestyles Iv,,"205 West Bonita Street, Payson, Az 85541",Payson,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d795cb78be45d183dee3d7564ab4e9d5.jpg,,,https://app.seniorplace.com/communities/show/f4bf69e3-ad8f-462f-b79f-786c56860f30
Ordinary Lifestyles Llc Iii,,"207 East Zurich Drive, Payson, Az 85541",Payson,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0be328de33939c6c376c5c78e3926cf6.jpg,,,https://app.seniorplace.com/communities/show/c77f0441-d183-4d89-9767-ebb01fd4cd38
Ortiz Sunnyside Assisted Living,,"14785 West Windrose Drive, Surprise, Az 85379",Surprise,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/33529b5c4de88af41f706a38c89b000b.jpg,,,https://app.seniorplace.com/communities/show/00ec65dc-1a2e-4cb7-9fb9-01dc41add365
Otilias Home Care,,"22365 North 69Th Avenue, Glendale, Az 85310",Glendale,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cd45e8fdbf1c0274777310d66248b895.jpg,,,https://app.seniorplace.com/communities/show/92755353-ddff-4646-a5de-29184e145744
Our Grouphome,,"12533 West Coldwater Springs Boulevard, Coldwater Springs, Az 85323",Coldwater Springs,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/58cea88fa05f7cce064c94b99849abe7.jpg,,,https://app.seniorplace.com/communities/show/b3c191b9-a416-4e68-b5b2-7da9e03c6e40
Our Home On Rosewood,,"12619 North Rosewood Avenue, Phoenix, Az 85029",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/eaa592b2bb85738765b45765156653d6.jpg,,,https://app.seniorplace.com/communities/show/dc9a29a8-479a-4a59-a70e-439f75bf38a7
Pacifica Senior Living Paradise Valley,,"16621 North 38Th Street, Phoenix, Az 85032",Phoenix,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5aa5431d046bd353678e9688c9b98ea3.jpg,,,https://app.seniorplace.com/communities/show/5b8f5a52-c9d6-4d2d-9843-886da7e110f3
Pacifica Senior Living Peoria,,"9045 West Athens Street, Peoria, Az 85382",Peoria,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/aca03bcf1e2fa2eedcbaea02ef1302bb.jpg,,,https://app.seniorplace.com/communities/show/47129f46-a5f9-4ce5-a287-a50c08012ea5
Page Springs Living,,"11390 E Harmony Lane, Cornville, Az 86325",Cornville,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/572061a2-7df7-4801-b3bd-d95592554671
Page Springs Living,"At Page Springs Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.","11425 East Harmony Lane, Cornville, Az 86325",Cornville,3970,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/262fd6dbdcb1f91a3808c77ea6fb2378.jpg,,"all day dining, allergy-sensitive, community-sponsored activities, diabetes diet, dining room, emergency alert system, furnished, garden, housekeeping, laundry service / dry cleaning, meal preparation and service, move-in coordination, movie nights, scheduled meals, special dietary restrictions, telephone, transportation & parking, walking paths",https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living-cornville
