ID,Title,current_website,seniorly_url,current_normalized_types,seniorplace_url,sp_types_raw,sp_types_mapped
,Silver Moon Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/silver-moon-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/tucson/silver-moon-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Silver Springs,https://www.seniorly.com/assisted-living/arizona/green-valley/silver-springs,https://www.seniorly.com/assisted-living/arizona/green-valley/silver-springs,"Assisted Living Home, Independent Living",,,
,Simancas Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/simancas-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/tucson/simancas-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Simply Together Alh,https://www.seniorly.com/assisted-living/arizona/paradise-valley/simply-together-alh,https://www.seniorly.com/assisted-living/arizona/paradise-valley/simply-together-alh,Assisted Living Home,https://app.seniorplace.com/communities/show/7f02590d-b4dc-4b98-a33c-d07e49cdb8b0,Assisted Living Home,Assisted Living Home
,Sky Ridge,https://www.seniorly.com/assisted-living/arizona/gilbert/sky-ridge,https://www.seniorly.com/assisted-living/arizona/gilbert/sky-ridge,"Assisted Living Home, Independent Living, Memory Care",,,
,Sky Vista,https://www.seniorly.com/assisted-living/arizona/mesa/sky-vista,https://www.seniorly.com/assisted-living/arizona/mesa/sky-vista,"Assisted Living Home, Independent Living, Memory Care",,,
,Skyline At Mina Vista Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/skyline-at-mina-vista-assisted-living,https://www.seniorly.com/assisted-living/arizona/tucson/skyline-at-mina-vista-assisted-living,Assisted Living Home,,,
,Solterra Senior Living,https://www.seniorly.com/assisted-living/arizona/chandler/solterra-senior-living,https://www.seniorly.com/assisted-living/arizona/chandler/solterra-senior-living,"Assisted Living Home, Independent Living, Memory Care",,,
,Sonoran Adult Care,https://www.seniorly.com/assisted-living/arizona/chandler/sonoran-adult-care-llc,https://www.seniorly.com/assisted-living/arizona/chandler/sonoran-adult-care-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sonoran Hills Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/sonoran-hills-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/sonoran-hills-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sonoran Senior Care,https://www.seniorly.com/assisted-living/arizona/peoria/sonoran-senior-care,https://www.seniorly.com/assisted-living/arizona/peoria/sonoran-senior-care,Assisted Living Home,,,
,Southwest Healing Gardens,https://www.seniorly.com/assisted-living/arizona/chandler/southwest-healing-gardens,https://www.seniorly.com/assisted-living/arizona/chandler/southwest-healing-gardens,Assisted Living Home,,,
,Spring Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/spring-assisted-living,https://www.seniorly.com/assisted-living/arizona/mesa/spring-assisted-living,Assisted Living Home,,,
,Spring Valley,https://www.seniorly.com/assisted-living/arizona/glendale/spring-valley,https://www.seniorly.com/assisted-living/arizona/glendale/spring-valley,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,St Therese Care Home 2,https://www.seniorly.com/assisted-living/arizona/chandler/st-therese-care-home-2,https://www.seniorly.com/assisted-living/arizona/chandler/st-therese-care-home-2,Assisted Living Home,,,
,St Charles Place,https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place,https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,St Lukes Home,https://www.seniorly.com/assisted-living/arizona/tucson/st-luke-s-home,https://www.seniorly.com/assisted-living/arizona/tucson/st-luke-s-home,Assisted Living Home,,,
,St Michaels Manor,https://www.seniorly.com/assisted-living/arizona/peoria/st-michael-s-manor,https://www.seniorly.com/assisted-living/arizona/peoria/st-michael-s-manor,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sues Place,https://www.seniorly.com/assisted-living/arizona/phoenix/sue-s-place-llc,https://www.seniorly.com/assisted-living/arizona/phoenix/sue-s-place-llc,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Summer Blossoms Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/summer-blossoms-assisted-living,https://www.seniorly.com/assisted-living/arizona/mesa/summer-blossoms-assisted-living,Assisted Living Home,,,
,Sun Garden Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/sun-garden-care-home,https://www.seniorly.com/assisted-living/arizona/glendale/sun-garden-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sun Health Assisted Living At The Colonnade,https://www.seniorly.com/assisted-living/arizona/surprise/sun-health-assisted-living-at-the-colonnade,https://www.seniorly.com/assisted-living/arizona/surprise/sun-health-assisted-living-at-the-colonnade,Assisted Living Home,,,
,Sun Valley Heights Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/sun-valley-heights-assisted-living,https://www.seniorly.com/assisted-living/arizona/scottsdale/sun-valley-heights-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sun Valley Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/sun-valley-manor-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/scottsdale/sun-valley-manor-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Sunrise At River Road,https://www.seniorly.com/assisted-living/arizona/tucson/sunrise-at-river-road,https://www.seniorly.com/assisted-living/arizona/tucson/sunrise-at-river-road,"Assisted Living Home, Independent Living, Memory Care",,,
,Sunrise Care Homes Sunnyvale,https://www.seniorly.com/assisted-living/arizona/paradise-valley/sunrise-care-homes-sunnyvale,https://www.seniorly.com/assisted-living/arizona/paradise-valley/sunrise-care-homes-sunnyvale,Assisted Living Home,https://app.seniorplace.com/communities/show/d0231238-0ad7-4124-853d-535a23add91b,Assisted Living Home,Assisted Living Home
,Sunrise Of Chandler,https://www.seniorly.com/assisted-living/arizona/chandler/sunrise-of-chandler,https://www.seniorly.com/assisted-living/arizona/chandler/sunrise-of-chandler,"Assisted Living Home, Independent Living, Memory Care",,,
,Sunrise Of Gilbert,https://www.seniorly.com/assisted-living/arizona/gilbert/sunrise-of-gilbert,https://www.seniorly.com/assisted-living/arizona/gilbert/sunrise-of-gilbert,"Assisted Living Home, Independent Living, Memory Care",,,
,Sunrise Of Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/sunrise-of-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/sunrise-of-scottsdale,"Assisted Living Home, Independent Living, Memory Care",,,
,Sunshine Assisted Living,https://www.seniorly.com/assisted-living/arizona/queen-creek/sunshine-assisted-living-queen-creek,https://www.seniorly.com/assisted-living/arizona/queen-creek/sunshine-assisted-living-queen-creek,Assisted Living Home,,,
,Supreme Adult Care Home,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-adult-care-home,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/supreme-adult-care-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Tatum Glen Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/tatum-glen-assisted-living-home,https://www.seniorly.com/assisted-living/arizona/phoenix/tatum-glen-assisted-living-home,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Tbi Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-assisted-living,https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-assisted-living,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Tbi Care,https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-care,https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-care,Assisted Living Home,https://app.seniorplace.com/communities/show/930f5879-d663-4a06-89df-30722cef568c,Assisted Living Home,Assisted Living Home
,Tbi Care,https://www.seniorly.com/assisted-living/arizona/gilbert/tbi-care-inc-gilbert,https://www.seniorly.com/assisted-living/arizona/gilbert/tbi-care-inc-gilbert,"Assisted Living Home, Independent Living, Assisted Living Community",https://app.seniorplace.com/communities/show/930f5879-d663-4a06-89df-30722cef568c,Assisted Living Home,Assisted Living Home
,Tender Care Ii,https://www.seniorly.com/assisted-living/arizona/tucson/tender-care-ii-tucson,https://www.seniorly.com/assisted-living/arizona/tucson/tender-care-ii-tucson,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,Terravella Assisted Living Care,https://www.seniorly.com/assisted-living/arizona/queen-creek/terravella-assisted-living-care,https://www.seniorly.com/assisted-living/arizona/queen-creek/terravella-assisted-living-care,Assisted Living Home,,,
,The Bluffs Of Flagstaff,https://www.seniorly.com/assisted-living/arizona/flagstaff/the-bluffs-of-flagstaff,https://www.seniorly.com/assisted-living/arizona/flagstaff/the-bluffs-of-flagstaff,"Assisted Living Home, Independent Living, Memory Care",,,
,The Country Club Of La Cholla,https://www.seniorly.com/assisted-living/arizona/tucson/the-country-club-of-la-cholla,https://www.seniorly.com/assisted-living/arizona/tucson/the-country-club-of-la-cholla,"Assisted Living Home, Independent Living",,,
,The Forum At Desert Harbor,https://www.seniorly.com/assisted-living/arizona/peoria/the-forum-at-desert-harbor,https://www.seniorly.com/assisted-living/arizona/peoria/the-forum-at-desert-harbor,"Assisted Living Home, Independent Living",https://app.seniorplace.com/communities/show/5223fb6a-1604-43d7-a8c5-b8ab8b7be5a5,"Assisted Living Home, Independent Living","Assisted Living Home, Independent Living"
,The Forum At Tucson,https://www.seniorly.com/assisted-living/arizona/tucson/the-forum-at-tucson,https://www.seniorly.com/assisted-living/arizona/tucson/the-forum-at-tucson,"Assisted Living Home, Independent Living, Memory Care",,,
,The Gardens At Blenman Elm,https://www.seniorly.com/assisted-living/arizona/tucson/the-gardens-at-blenman-elm,https://www.seniorly.com/assisted-living/arizona/tucson/the-gardens-at-blenman-elm,Assisted Living Home,,,
,The Gardens At Kingman,https://www.seniorly.com/assisted-living/arizona/kingman/the-gardens-at-kingman,https://www.seniorly.com/assisted-living/arizona/kingman/the-gardens-at-kingman,Assisted Living Home,,,
,The Gardens Of Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-gardens-of-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-gardens-of-scottsdale,"Assisted Living Home, Independent Living, Memory Care",,,
,The Greenway Manor Ii,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-greenway-manor-ii,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-greenway-manor-ii,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Landings Of Prescott Valley,https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-landings-of-prescott-valley,https://www.seniorly.com/assisted-living/arizona/prescott-valley/the-landings-of-prescott-valley,"Assisted Living Home, Independent Living, Memory Care",,,
,The Lodge At 14Th Street,https://www.seniorly.com/assisted-living/arizona/phoenix/the-lodge-at-14th-street,https://www.seniorly.com/assisted-living/arizona/phoenix/the-lodge-at-14th-street,Assisted Living Home,,,
,The Mission At Agua Fria,https://www.seniorly.com/assisted-living/arizona/peoria/the-mission-at-agua-fria,https://www.seniorly.com/assisted-living/arizona/peoria/the-mission-at-agua-fria,"Assisted Living Home, Independent Living, Memory Care",,,
,The Montecito Senior Living,https://www.seniorly.com/assisted-living/arizona/peoria/the-montecito-senior-living,https://www.seniorly.com/assisted-living/arizona/peoria/the-montecito-senior-living,"Assisted Living Home, Independent Living, Memory Care",,,
,The Oaks,https://www.seniorly.com/assisted-living/arizona/gilbert/the-oaks-gilbert,https://www.seniorly.com/assisted-living/arizona/gilbert/the-oaks-gilbert,"Assisted Living Home, Independent Living, Memory Care",,,
,The Oasis At Fellowship Square Surprise,https://www.seniorly.com/assisted-living/arizona/surprise/the-oasis-at-fellowship-square-surprise,https://www.seniorly.com/assisted-living/arizona/surprise/the-oasis-at-fellowship-square-surprise,"Assisted Living Home, Independent Living, Memory Care",,,
,The Pines,https://www.seniorly.com/assisted-living/arizona/flagstaff/pines-the-flagstaff,https://www.seniorly.com/assisted-living/arizona/flagstaff/pines-the-flagstaff,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Ranch Estates At Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-manor-village-at-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-manor-village-at-scottsdale,"Assisted Living Home, Independent Living",,,
,The Ranch Estates Of Tucson,https://www.seniorly.com/assisted-living/arizona/tucson/the-ranch-estates-of-tucson,https://www.seniorly.com/assisted-living/arizona/tucson/the-ranch-estates-of-tucson,"Assisted Living Home, Independent Living, Memory Care",,,
,The Retreat At Desert Cove,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-retreat-at-desert-cove,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-retreat-at-desert-cove,"Assisted Living Home, Independent Living, Assisted Living Community",,,
,The Springs Of Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-springs-of-scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/the-springs-of-scottsdale,"Assisted Living Home, Independent Living",,,
