ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,Care Levels,Locations,States,_wp_page_template,_address,address,_phone,phone,_website,website,_price,price,_location-name,location-name,_type,type,_amenities,_photos,photos,_location,location,completeness_score,_thumbnail_id,_senior_place_url,senior_place_url,_seniorly_url,seniorly_url,amenities,state,_state,care_level,_care_level,_wp_old_slug,_wp_desired_post_slug,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,normalized_types,correction_reason
6958,Arizonas Golden Heart,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arizonas-golden-heart/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/83d33900bb7c06496f8e568b10141b2c.jpg,83d33900bb7c06496f8e568b10141b2c,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/83d33900bb7c06496f8e568b10141b2c.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"7016 West Villa Theresa Drive, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/0250e20d-addb-43ec-8ad4-13bc28b00ac4,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,15250,field_68af89a6f8692,https://app.seniorplace.com/communities/show/0250e20d-addb-43ec-8ad4-13bc28b00ac4,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arizonas-golden-heart,,default,0,0,0,open,open,2025-08-27 22:46:50,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6959,Arizonas Golden Heart I,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arizonas-golden-heart-i/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/94a3bb3fa028a67cd4333444248a17e5.jpg,94a3bb3fa028a67cd4333444248a17e5,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/94a3bb3fa028a67cd4333444248a17e5.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"6523 West Via Del Sol Drive, Glendale, Az 85310",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/54ef5873-a7b6-4cec-928d-3b000cdbde71,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,15251,field_68af89a6f8692,https://app.seniorplace.com/communities/show/54ef5873-a7b6-4cec-928d-3b000cdbde71,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arizonas-golden-heart-i,,default,0,0,0,open,open,2025-08-27 22:46:50,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6960,Arizuma Horizons Assisted Livings,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arizuma-horizons-assisted-livings/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/a467c63506351bb4a3427696383ab401.jpg,a467c63506351bb4a3427696383ab401,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/a467c63506351bb4a3427696383ab401.jpg,,,Sun City,Arizona,default,field_6813f255a7266,"23221 North 121St Drive, Sun City, Az 85373",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/2ba1bf1f-3668-4982-9981-dae0b8d5a923,field_682e9adea745b,,field_682f4d903ba5f,Sun City,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:122;},2,15252,field_68af89a6f8692,https://app.seniorplace.com/communities/show/2ba1bf1f-3668-4982-9981-dae0b8d5a923,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arizuma-horizons-assisted-livings,,default,0,0,0,open,open,2025-08-27 22:46:51,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6961,Ark Of Angel Assisted Living,"At Ark Of Angel Assisted Living, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/ark-of-angel-assisted-living/,,,,,,,,,Mesa,Arizona,default,field_6813f255a7266,"3841 East Isabella Avenue, Mesa, Az 85206",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/mesa/ark-of-angel-assisted-living,field_682e9adea745b,2750.0,field_682f4d903ba5f,Mesa,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/mesa/ark-of-angel-assisted-living,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,ark-of-angel-assisted-living,,default,0,0,0,open,open,2025-08-28 19:08:49,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6962,Ark Of Life Memory Care,"Ark Of Life Memory Care creates a space where seniors can feel secure and cared for. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Designed to promote independence while providing just the right level of assistance.",,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/ark-of-life-memory-care/,,,,,,,,,Glendale,Arizona,default,field_6813f255a7266,"4341 West Shaw Butte Drive, Glendale, Az 85304",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/glendale/ark-of-life-memory-care,field_682e9adea745b,3000.0,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:2:{i:0;i:162;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/glendale/ark-of-life-memory-care,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,ark-of-life-memory-care,,default,0,0,0,open,open,2025-08-28 19:08:50,"Assisted Living Home, Memory Care","Updated to match Senior Place: Assisted Living Home, Memory Care"
6963,Ark Of Noah Care Home,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/ark-of-noah-care-home/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/de026bae14528bdd3d404331af0a0359.jpg,de026bae14528bdd3d404331af0a0359,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/de026bae14528bdd3d404331af0a0359.jpg,,,San Tan Valley,Arizona,default,field_6813f255a7266,"4685 East Alamo Street, San Tan Valley, Az 85140",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/c878fd8f-23bc-4a5b-a1f6-9c867208184b,field_682e9adea745b,,field_682f4d903ba5f,San Tan Valley,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:148;},2,15253,field_68af89a6f8692,https://app.seniorplace.com/communities/show/c878fd8f-23bc-4a5b-a1f6-9c867208184b,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,ark-of-noah-care-home,,default,0,0,0,open,open,2025-08-27 22:46:51,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6964,Armada Care Homes,"Armada Care Homes is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/armada-care-homes/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/987de52982b967081c012190669cdff4.jpg,987de52982b967081c012190669cdff4,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/987de52982b967081c012190669cdff4.jpg,,,Mesa,Arizona,default,field_6813f255a7266,"1612 East Knoll Circle, Mesa, Az 85203",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/77dece73-4254-409d-9c77-a0907cb7cff8,field_682e9adea745b,,field_682f4d903ba5f,Mesa,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},2,15254,field_68af89a6f8692,https://app.seniorplace.com/communities/show/77dece73-4254-409d-9c77-a0907cb7cff8,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,armada-care-homes,,default,0,0,0,open,open,2025-08-28 20:49:35,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6965,Armada Care Homes,"Armada Care Homes is a thoughtfully designed residence focused on quality living for seniors. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Everything is centered around comfort, dignity, and personalized support.",,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/armada-care-homes-2/,,,,,,,,,Mesa,Arizona,default,field_6813f255a7266,"10038 East Glencove Circle, Mesa, Az 85207",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/mesa/armada-care-homes-mesa,field_682e9adea745b,2750.0,field_682f4d903ba5f,Mesa,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/mesa/armada-care-homes-mesa,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,armada-care-homes-2,,default,0,0,0,open,open,2025-08-28 20:32:15,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6966,Arrowhead Senior Living,"Arrowhead Senior Living offers a peaceful setting where residents can enjoy day-to-day life comfortably. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. It's a place where thoughtful care meets everyday comfort.",,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-senior-living/,,,,,,,,,Glendale,Arizona,default,field_6813f255a7266,"7886 West Piute Avenue, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-senior-living,field_682e9adea745b,2750.0,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-senior-living,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-senior-living,,default,0,0,0,open,open,2025-08-28 19:08:50,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6967,Arrowhead Senior Living I I,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-senior-living-i-i/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d7c42f47e5f2bc115b9268a23c48bb33.jpg,d7c42f47e5f2bc115b9268a23c48bb33,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d7c42f47e5f2bc115b9268a23c48bb33.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"6958 West Kristal Way, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/227a1dcf-7550-494d-ab23-1f2df2d1635b,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,15255,field_68af89a6f8692,https://app.seniorplace.com/communities/show/227a1dcf-7550-494d-ab23-1f2df2d1635b,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-senior-living-i-i,,default,0,0,0,open,open,2025-08-27 22:46:53,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6968,Arrowhead Senior Living Ii,"At Arrowhead Senior Living II, residents find a supportive environment that puts well-being first. Amenities include all day dining, allergy-sensitive, community-sponsored activities, offering convenience and ease. Here, community and compassion go hand in hand.",,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-senior-living-ii/,,,,,,,,,Glendale,Arizona,default,field_6813f255a7266,"6958 West Kristal Way, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-senior-living-ii,field_682e9adea745b,2750.0,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},10,,field_68af89a6f8692,,field_68af89b8e4cd0,https://www.seniorly.com/assisted-living/arizona/glendale/arrowhead-senior-living-ii,a:18:{i:0;i:11;i:1;i:12;i:2;i:19;i:3;i:23;i:4;i:24;i:5;i:8;i:6;i:30;i:7;i:32;i:8;i:35;i:9;i:38;i:10;i:40;i:11;i:41;i:12;i:42;i:13;i:66;i:14;i:57;i:15;i:60;i:16;i:61;i:17;i:64;},,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-senior-living-ii,,default,0,0,0,open,open,2025-08-28 19:08:51,Assisted Living Home,"Updated to match Senior Place: Assisted Living Home, Board And Care Home"
6969,Arrowhead Shore Senior Living,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-shore-senior-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/a72522a6f76a86b7a86aa686e2b8094a.jpg,a72522a6f76a86b7a86aa686e2b8094a,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/a72522a6f76a86b7a86aa686e2b8094a.jpg,,,Peoria,Arizona,default,field_6813f255a7266,"16124 North 87Th Drive, Peoria, Az 85382",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/e91cdecd-3c03-4329-ad7f-072cbbdf1bf6,field_682e9adea745b,3500,field_682f4d903ba5f,Peoria,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},12,15256,field_68af89a6f8692,https://app.seniorplace.com/communities/show/e91cdecd-3c03-4329-ad7f-072cbbdf1bf6,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-shore-senior-living,,default,0,0,0,open,open,2025-08-27 22:46:54,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6970,Arrowhead Sun Lakes A L H,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-sun-lakes-a-l-h/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c575baf0b403d96dff67d73aed72c840.jpg,c575baf0b403d96dff67d73aed72c840,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c575baf0b403d96dff67d73aed72c840.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"21680 North 58Th Drive, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/10d3e156-d038-420a-b5e4-2bde98df1e8a,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,15257,field_68af89a6f8692,https://app.seniorplace.com/communities/show/10d3e156-d038-420a-b5e4-2bde98df1e8a,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-sun-lakes-a-l-h,,default,0,0,0,open,open,2025-08-27 22:46:54,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6971,Arrowhead Symphony Assisted Living,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-symphony-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3052581ba141ab7d37ce6154772f782f.jpg,3052581ba141ab7d37ce6154772f782f,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3052581ba141ab7d37ce6154772f782f.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"6121 West Foothill Drive, Glendale, Az 85310",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/90c31f27-6e73-4a75-baa8-c93d1161d64f,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,15258,field_68af89a6f8692,https://app.seniorplace.com/communities/show/90c31f27-6e73-4a75-baa8-c93d1161d64f,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-symphony-assisted-living,,default,0,0,0,open,open,2025-08-27 22:46:54,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6972,Arrowhead Valley Assisted Living,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-valley-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/b73016fb1e466636b08c9ca1b7c0fb8f.jpg,b73016fb1e466636b08c9ca1b7c0fb8f,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/b73016fb1e466636b08c9ca1b7c0fb8f.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"17915 North 65Th Drive, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/dc66b0bd-494f-458c-9522-dbe65e5e2475,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,15259,field_68af89a6f8692,https://app.seniorplace.com/communities/show/dc66b0bd-494f-458c-9522-dbe65e5e2475,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-valley-assisted-living,,default,0,0,0,open,open,2025-08-27 22:46:55,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6973,Arrowhead Valley Retirement Resort,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-valley-retirement-resort/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/be6c7e4b-e4c2-4012-9b44-3e4a32d44127.jpeg,be6c7e4b-e4c2-4012-9b44-3e4a32d44127,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/be6c7e4b-e4c2-4012-9b44-3e4a32d44127.jpeg,,,Peoria,Arizona,default,field_6813f255a7266,"20025 N 81St Avenue, Peoria, Az 85382",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/efab3150-e849-4e9a-b63f-2b645063161a,field_682e9adea745b,,field_682f4d903ba5f,Peoria,field_682fc481aaf60,a:1:{i:0;i:6;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},2,15260,field_68af89a6f8692,https://app.seniorplace.com/communities/show/efab3150-e849-4e9a-b63f-2b645063161a,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-valley-retirement-resort,,default,0,0,0,open,open,2025-08-27 22:46:55,Independent Living,Updated to match Senior Place: Independent Living
6974,Arrowhead Village Adult Homecare,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arrowhead-village-adult-homecare/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1ba1e1be61f707700c2f0ca7a7bc095e.jpg,1ba1e1be61f707700c2f0ca7a7bc095e,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1ba1e1be61f707700c2f0ca7a7bc095e.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"19953 North 63Rd Drive, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/74a739c5-7a1d-46d2-985e-1f07b983e813,field_682e9adea745b,,field_682f4d903ba5f,Glendale,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},2,15261,field_68af89a6f8692,https://app.seniorplace.com/communities/show/74a739c5-7a1d-46d2-985e-1f07b983e813,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arrowhead-village-adult-homecare,,default,0,0,0,open,open,2025-08-27 22:46:55,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
6975,Arroyo Gardens Independent And Assisted Living,,,2025-06-19 00:02:43,listing,https://aplaceforseniorscms.kinsta.cloud/listing/arroyo-gardens-independent-and-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e765c3d35773adbc6f99fddf38401b3b.jpg,e765c3d35773adbc6f99fddf38401b3b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/e765c3d35773adbc6f99fddf38401b3b.jpg,,,Green Valley,Arizona,default,field_6813f255a7266,"160 North La Cañada Drive, Green Valley, Az 85614",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/7c931dcf-319e-49bf-a79f-9e46aba7ffbe,field_682e9adea745b,,field_682f4d903ba5f,Green Valley,field_682fc481aaf60,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:127;},2,15262,field_68af89a6f8692,https://app.seniorplace.com/communities/show/7c931dcf-319e-49bf-a79f-9e46aba7ffbe,field_68af89b8e4cd0,,,,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,arroyo-gardens-independent-and-assisted-living,,default,0,0,0,open,open,2025-08-27 22:46:55,Assisted Living Home,Updated to match Senior Place: Assisted Living Home
