ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,Care Levels,Locations,States,_wp_page_template,_address,address,_phone,phone,_website,website,_price,price,_location-name,location-name,_type,_amenities,_photos,photos,_location,location,type,completeness_score,_thumbnail_id,amenities,state,_state,_wp_old_slug,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date,normalized_types,normalized_type_ids,raw_types
7287,Circles Of Life Residential Care,,,2025-06-19 00:03:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/circles-of-life-residential-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/45c10f08c7c02879a19c5d7f73f2b0a4.jpg,45c10f08c7c02879a19c5d7f73f2b0a4,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/45c10f08c7c02879a19c5d7f73f2b0a4.jpg,,,Chandler,Arizona,default,field_6813f255a7266,"1529 East Laredo Street, Chandler, Az 85225",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/cc80a242-4faf-42fe-b45e-50231c5b7d38,field_682e9adea745b,,field_682f4d903ba5f,Chandler,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:126;},a:1:{i:0;i:162;},2,15492,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,circles-of-life-residential-care,,default,0,0,0,open,open,2025-07-07 21:26:13,Assisted Living Home,162,"Accepts ALTCS, MercyCare, Assisted Living Home, Directed Care"
7288,Circles Of Life Residential Care And Memory Care,,,2025-06-19 00:03:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/circles-of-life-residential-care-and-memory-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/2ea8e6595ea18739f10938c69cda8c8d.jpg,2ea8e6595ea18739f10938c69cda8c8d,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/2ea8e6595ea18739f10938c69cda8c8d.jpg,,,Queen Creek,Arizona,default,field_6813f255a7266,"22730 East Avenida Del Valle Court, Queen Creek, Az 85142",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/ca3f0210-4dd5-448f-89b1-fb704506b799,field_682e9adea745b,,field_682f4d903ba5f,Queen Creek,a:2:{i:0;i:162;i:1;i:3;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:104;},a:2:{i:0;i:162;i:1;i:3;},2,15493,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,circles-of-life-residential-care-and-memory-care,,default,0,0,0,open,open,2025-07-07 21:26:13,"Assisted Living Home, Memory Care","162, 3","Assisted Living Home, Memory Care, Directed Care"
7289,Citrus Canyon Care,,,2025-06-19 00:03:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/citrus-canyon-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/90e4a79f91113c0ea45ee557a68441e3.jpg,90e4a79f91113c0ea45ee557a68441e3,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/90e4a79f91113c0ea45ee557a68441e3.jpg,,,Casa Grande,Arizona,default,field_6813f255a7266,"2056 East Piedmont Place, Casa Grande, Az 85122",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/2ca4a24f-b260-4794-96fc-26fd38f25513,field_682e9adea745b,,field_682f4d903ba5f,Casa Grande,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:115;},a:1:{i:0;i:162;},2,15494,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,citrus-canyon-care,,default,0,0,0,open,open,2025-07-07 21:26:14,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7291,Citrus Villa Mesa Assisted Living,,,2025-06-19 00:03:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/citrus-villa-mesa-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/5c318dd688cbc3553739dd8752a45fa8.jpg,5c318dd688cbc3553739dd8752a45fa8,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/5c318dd688cbc3553739dd8752a45fa8.jpg,,,Mesa,Arizona,default,field_6813f255a7266,"6848 East Minton Street, Mesa, Az 85207",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/607d771a-131e-4316-9e66-ff76b06e8f65,field_682e9adea745b,,field_682f4d903ba5f,Mesa,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},a:1:{i:0;i:162;},2,15495,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,citrus-villa-mesa-assisted-living,,default,0,0,0,open,open,2025-07-07 21:26:15,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7292,Claremont Assisted Living,,,2025-06-19 00:03:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/claremont-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c1076b28b874e0d64bdb9f3bc4ea0743.jpg,c1076b28b874e0d64bdb9f3bc4ea0743,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/c1076b28b874e0d64bdb9f3bc4ea0743.jpg,,,Lake Havasu City,Arizona,default,field_6813f255a7266,"1221 Claremont Drive, Lake Havasu City, Az 86406",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/5d2d202a-abeb-4008-9f43-74503ab44fbe,field_682e9adea745b,,field_682f4d903ba5f,Lake Havasu City,a:1:{i:0;i:5;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:124;},a:1:{i:0;i:162;},2,15496,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,claremont-assisted-living,,default,0,0,0,open,open,2025-07-07 21:26:15,Assisted Living Community,5,Assisted Living Facility
7295,Class Act Glencove Mesa,,,2025-06-19 00:03:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/class-act-glencove-mesa/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/6232b47569032573262d7f018689062f.jpg,6232b47569032573262d7f018689062f,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/6232b47569032573262d7f018689062f.jpg,,,Mesa,Arizona,default,field_6813f255a7266,"2156 East Glencove Street, Mesa, Az 85213",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/de2ca965-8bf2-4d95-8440-c15a4301fe28,field_682e9adea745b,,field_682f4d903ba5f,Mesa,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},a:1:{i:0;i:162;},2,15499,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,class-act-glencove-mesa,,default,0,0,0,open,open,2025-07-07 21:26:17,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7296,Class Act Los Alamos Mesa,,,2025-06-19 00:03:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/class-act-los-alamos-mesa/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/767c60284ca253adb091950fc621cc7a.jpg,767c60284ca253adb091950fc621cc7a,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/767c60284ca253adb091950fc621cc7a.jpg,,,Mesa,Arizona,default,field_6813f255a7266,"1249 North Los Alamos, Mesa, Az 85213",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/4f49e4ab-81c2-470b-b14f-c0170c58405b,field_682e9adea745b,,field_682f4d903ba5f,Mesa,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},a:1:{i:0;i:162;},2,15500,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,class-act-los-alamos-mesa,,default,0,0,0,open,open,2025-07-07 21:26:17,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7297,Classic Assisted Living,,,2025-06-19 00:03:20,listing,https://aplaceforseniorscms.kinsta.cloud/listing/classic-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d21be8ecaa76045ef24983085e13741f.jpg,d21be8ecaa76045ef24983085e13741f,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d21be8ecaa76045ef24983085e13741f.jpg,,,Scottsdale,Arizona,default,field_6813f255a7266,"14002 North 64Th Street, Scottsdale, Az 85254",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/96026a36-8e95-4996-9b78-5e311235fde9,field_682e9adea745b,,field_682f4d903ba5f,Scottsdale,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:111;},a:1:{i:0;i:162;},2,15501,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,classic-assisted-living,,default,0,0,0,open,open,2025-07-07 21:26:18,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7302,Cloister Assisted Living,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/cloister-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/84c126b59f9d382f4b36954846ba1a71.jpg,84c126b59f9d382f4b36954846ba1a71,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/84c126b59f9d382f4b36954846ba1a71.jpg,,,San Tan Valley,Arizona,default,field_6813f255a7266,"40481 North Spotted Lane, San Tan Valley, Az 85140",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/762e4a72-cc11-4793-8224-30243f28a8e8,field_682e9adea745b,,field_682f4d903ba5f,San Tan Valley,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:148;},a:1:{i:0;i:162;},2,15506,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,cloister-assisted-living,,default,0,0,0,open,open,2025-07-07 21:26:22,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7304,Cold Spring Assisted Living,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/cold-spring-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/b804a0feaa321733b9da21da8a1b3c11.jpg,b804a0feaa321733b9da21da8a1b3c11,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/b804a0feaa321733b9da21da8a1b3c11.jpg,,,Gilbert,Arizona,default,field_6813f255a7266,"502 East Terrace Avenue, Gilbert, Az 85234",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f0186eef-fb1a-476e-bd34-a462e706d279,field_682e9adea745b,,field_682f4d903ba5f,Gilbert,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:142;},a:1:{i:0;i:162;},2,15508,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,cold-spring-assisted-living,,default,0,0,0,open,open,2025-07-07 21:26:23,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7306,Colter Operations,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/colter-operations/,,,,,,,,,Litchfield Park,Arizona,default,field_6813f255a7266,"13237 West Colter Street, Litchfield Park, Az 85340",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/78f67e05-c31a-49d6-bbeb-debcbdea3d4a,field_682e9adea745b,,field_682f4d903ba5f,Litchfield Park,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:136;},a:1:{i:0;i:162;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,colter-operations,,default,0,0,0,open,open,2025-07-07 21:26:24,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7307,Comfort Assisted Living 2,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-assisted-living-2/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/422f1528f3b71ad8ac573ae8d9e07840.jpg,422f1528f3b71ad8ac573ae8d9e07840,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/422f1528f3b71ad8ac573ae8d9e07840.jpg,,,Glendale,Arizona,default,field_6813f255a7266,"4039 West Tonopah Drive, Glendale, Az 85308",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/b53ffed3-3724-4ccb-ae80-c536f5c6a9c0,field_682e9adea745b,,field_682f4d903ba5f,Glendale,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:132;},a:1:{i:0;i:162;},2,15510,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-assisted-living-2,,default,0,0,0,open,open,2025-07-07 21:26:24,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7309,Comfort Care Rose Arbor House,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-care-rose-arbor-house/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7a0b5b0627032e4d05b2b249360dadad.jpg,7a0b5b0627032e4d05b2b249360dadad,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/7a0b5b0627032e4d05b2b249360dadad.jpg,,,Flagstaff,Arizona,default,field_6813f255a7266,"3440 South Gillenwater Drive, Flagstaff, Az 86005",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/63b658ed-ad4e-4336-a719-090ce681868e,field_682e9adea745b,,field_682f4d903ba5f,Flagstaff,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:143;},a:1:{i:0;i:162;},2,15511,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-care-rose-arbor-house,,default,0,0,0,open,open,2025-07-07 21:26:25,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7310,Comfort Care,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/91e42e43e32a7c57ce3f9331c64e3268.jpg,91e42e43e32a7c57ce3f9331c64e3268,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/91e42e43e32a7c57ce3f9331c64e3268.jpg,,,Surprise,Arizona,default,field_6813f255a7266,"16670 North 173Rd Avenue, Surprise, Az 85388",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/96760eb5-7746-4129-ab4d-502b1772c254,field_682e9adea745b,,field_682f4d903ba5f,Surprise,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:97;},a:1:{i:0;i:162;},2,15512,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-care,,default,0,0,0,open,open,2025-07-07 21:26:25,Assisted Living Home,162,"Accepts ALTCS, United Healthcare, Assisted Living Home, Directed Care"
7311,Comfort Gardens,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-gardens/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3c84b5046eb6c886c4e595ef3ff8617c.jpg,3c84b5046eb6c886c4e595ef3ff8617c,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/3c84b5046eb6c886c4e595ef3ff8617c.jpg,,,Tucson,Arizona,default,field_6813f255a7266,"7259 East Eli Drive, Tucson, Az 85710",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f5bf9c0e-30a0-4063-976c-9d29e006b23a,field_682e9adea745b,,field_682f4d903ba5f,Tucson,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:99;},a:1:{i:0;i:162;},2,15513,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-gardens,,default,0,0,0,open,open,2025-07-07 21:26:26,Assisted Living Home,162,"Accepts ALTCS, MercyCare, Assisted Living Home, Directed Care"
7312,Comfort Haven Of Mesa,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-haven-of-mesa/,,,,,,,,,Mesa,Arizona,default,field_6813f255a7266,"758 South Toltec, Mesa, Az 85204",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/19fee883-4292-4be4-ac5b-9311a2a95ed5,field_682e9adea745b,,field_682f4d903ba5f,Mesa,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:116;},a:1:{i:0;i:162;},0,,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-haven-of-mesa,,default,0,0,0,open,open,2025-07-07 21:26:26,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
7313,Comfort Home Assisted Living Of Peoria,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-home-assisted-living-of-peoria/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/784cdd556edf494125d8d8f7bb9c4357.jpg,784cdd556edf494125d8d8f7bb9c4357,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/784cdd556edf494125d8d8f7bb9c4357.jpg,,,Peoria,Arizona,default,field_6813f255a7266,"7866 West Brown Street, Peoria, Az 85345",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/69e24e0f-0570-4488-9e45-d780031d761b,field_682e9adea745b,,field_682f4d903ba5f,Peoria,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},a:1:{i:0;i:162;},2,15514,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-home-assisted-living-of-peoria,,default,0,0,0,open,open,2025-07-07 21:26:27,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7314,Comfort Home Care,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-home-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bc975619938789cf27e02adb0ced012b.jpg,bc975619938789cf27e02adb0ced012b,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/bc975619938789cf27e02adb0ced012b.jpg,,,Peoria,Arizona,default,field_6813f255a7266,"20506 North 80Th Lane, Peoria, Az 85382",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/75a4c7dd-6403-4ec1-a3c7-95e510ba73c5,field_682e9adea745b,,field_682f4d903ba5f,Peoria,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:130;},a:1:{i:0;i:162;},2,15515,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-home-care,,default,0,0,0,open,open,2025-07-07 21:26:27,Assisted Living Home,162,"Accepts ALTCS, United Healthcare, Assisted Living Home, Directed Care"
7315,Comfort Living Home Care,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-living-home-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d3892f1c4aa32c56eb6a8196f4e56b35.jpg,d3892f1c4aa32c56eb6a8196f4e56b35,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/d3892f1c4aa32c56eb6a8196f4e56b35.jpg,,,Chandler,Arizona,default,field_6813f255a7266,"3304 North Los Altos Drive, Chandler, Az 85224",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/f8bc4ee7-46e3-41d0-b9c8-5da658077a51,field_682e9adea745b,,field_682f4d903ba5f,Chandler,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:126;},a:1:{i:0;i:162;},2,15516,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-living-home-care,,default,0,0,0,open,open,2025-07-07 21:26:28,Assisted Living Home,162,"Accepts ALTCS, MercyCare, United Healthcare, Assisted Living Home, Directed Care"
7316,Comfort Living Senior Care,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfort-living-senior-care/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/124ffef32d4294ab45358c4cc74a4e40.jpg,124ffef32d4294ab45358c4cc74a4e40,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/124ffef32d4294ab45358c4cc74a4e40.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"3218 East Captain Dreyfus Avenue, Phoenix, Az 85032",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/33f4c685-927c-4847-aff6-b8c32677d53a,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},2,15517,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfort-living-senior-care,,default,0,0,0,open,open,2025-07-07 21:26:28,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7317,Comforts Of Home Alh,,,2025-06-19 00:03:23,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comforts-of-home-alh/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/0e9dfa205418af31decd453a7c2e9081.jpg,0e9dfa205418af31decd453a7c2e9081,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/0e9dfa205418af31decd453a7c2e9081.jpg,,,Queen Creek,Arizona,default,field_6813f255a7266,"22144 East Domingo Road, Queen Creek, Az 85242",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/5bc565a3-85f0-470e-a219-fee963798f5b,field_682e9adea745b,,field_682f4d903ba5f,Queen Creek,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:104;},a:1:{i:0;i:162;},2,15518,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comforts-of-home-alh,,default,0,0,0,open,open,2025-07-07 21:26:28,Assisted Living Home,162,"Assisted Living Home, Personal Care"
7318,Comfy Couch Residential Assisted Living,,,2025-06-19 00:03:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/comfy-couch-residential-assisted-living/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/243cce3eb9484b39be8d0031a52aae49.jpg,243cce3eb9484b39be8d0031a52aae49,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/243cce3eb9484b39be8d0031a52aae49.jpg,,,Phoenix,Arizona,default,field_6813f255a7266,"4812 East Osborn Road, Phoenix, Az 85018",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/c12e2ae0-a836-438b-aa86-653d0317dfaa,field_682e9adea745b,,field_682f4d903ba5f,Phoenix,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:107;},a:1:{i:0;i:162;},2,15519,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,comfy-couch-residential-assisted-living,,default,0,0,0,open,open,2025-07-07 21:26:29,Assisted Living Home,162,"Assisted Living Home, Directed Care"
7319,Companion Care Homes,,,2025-06-19 00:03:25,listing,https://aplaceforseniorscms.kinsta.cloud/listing/companion-care-homes/,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/91dac1f35f632ae57870a6547ebc6b0c.jpg,91dac1f35f632ae57870a6547ebc6b0c,,,,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/91dac1f35f632ae57870a6547ebc6b0c.jpg,,,Chandler,Arizona,default,field_6813f255a7266,"2471 East Coconino Drive, Chandler, Az 85249",field_68152ed96a2d0,,field_68152f2303743,https://app.seniorplace.com/communities/show/b0e96144-5ef6-4211-bd6f-f5d0d42051b0,field_682e9adea745b,,field_682f4d903ba5f,Chandler,a:1:{i:0;i:162;},field_68324d980487e,field_68361c6ff3620,,field_6851bb26d331f,a:1:{i:0;i:126;},a:1:{i:0;i:162;},2,15520,,,,,publish,3,melanie,melanie@cooperbold.com,melanie,,companion-care-homes,,default,0,0,0,open,open,2025-07-07 21:26:30,Assisted Living Home,162,Assisted Living Home
