ID,Title,City,State,SeniorPlaceURL,SeniorlyURL,NormalizedTypes,NormalizedTypeIDs
,Palm House Of Arizona,Phoenix,Arizona,https://app.seniorplace.com/communities/show/d0638004-ba18-494d-bd37-483aa4e0dec9,,Assisted Living Home,162
,Palm Luxe Haus,Mesa,Arizona,https://app.seniorplace.com/communities/show/b66efa39-92af-4546-b796-ee8e707dbc1a,,Assisted Living Home,162
,Palm Valley Senior Living,Goodyear,Arizona,https://app.seniorplace.com/communities/show/57c8d09e-c59b-4e1c-8776-2c920228a590,,Assisted Living Home,162
,Paradise Assisted Living,Surprise,Arizona,https://app.seniorplace.com/communities/show/40a65df7-b879-4e2e-bb99-1883569eaca6,,Assisted Living Home,162
,Paradise Assisted Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/d87812bb-b3b0-450a-bb63-0a06de11fdd3,,Assisted Living Home,162
,Paradise Cove In Yuma Az,Yuma,Arizona,https://app.seniorplace.com/communities/show/4f278068-5c0e-412c-ab3a-c4cb01cf450a,,Assisted Living Home,162
,Paradise For Parents Quality Care,Surprise,Arizona,https://app.seniorplace.com/communities/show/c8214a83-989d-45b3-b5bc-cec630ce567b,,Assisted Living Home,162
,Paradise Home In Phoenix,Phoenix,Arizona,https://app.seniorplace.com/communities/show/9249ca11-efec-4bac-a639-035ca1fe1060,,Assisted Living Home,162
,Paradise Life Care,Surprise,Arizona,https://app.seniorplace.com/communities/show/37228482-5626-45f3-9954-bace91451fc4,,Assisted Living Home,162
,Paradise Life Care 2,Surprise,Arizona,https://app.seniorplace.com/communities/show/458b5667-0a63-47ed-b9a7-02dc035c5ab9,,Assisted Living Home,162
,Paradise Living Centers Camelback,Phoenix,Arizona,https://app.seniorplace.com/communities/show/7e1a81e4-d8f8-409a-8913-dce493a753f0,,Assisted Living Home,162
,Paradise Living Centers Camelback,Phoenix,Arizona,https://app.seniorplace.com/communities/show/258ea158-a29e-4a9c-8751-5ea3e8807565,,Assisted Living Home,162
,Paradise Living Centers Camelback,Paradise Valley,Arizona,https://app.seniorplace.com/communities/show/71341da0-7a69-40cb-9611-ca0ff4554dfa,,Assisted Living Home,162
,Paradise Oasis,Yuma,Arizona,https://app.seniorplace.com/communities/show/05af8f05-6c86-4046-b7bd-dc085ea5aaed,,Assisted Living Home,162
,Paradise Senior Living,Glendale,Arizona,https://app.seniorplace.com/communities/show/363e2afe-3ef5-494e-818c-678e5d86059a,,Assisted Living Home,162
,Paradise Valley Adult Care Home,Phoenix,Arizona,https://app.seniorplace.com/communities/show/76d89967-2a60-4cd4-88e5-bd4780931636,,Assisted Living Home,162
,Paradise Valley Care Home,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/c8cd3d5c-b7c2-41fa-884d-1bff03eccc68,,Assisted Living Home,162
,Paradise Valley Foothills Assisted Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/f7169d06-0a6a-491e-bf90-7328a10c4571,,Assisted Living Home,162
,Paradise Valley Premier Care,Phoenix,Arizona,https://app.seniorplace.com/communities/show/add68fbf-0b2f-4e53-93b2-0e2113812cd5,,Assisted Living Home,162
,Parc Joule Assisted Living,Mesa,Arizona,https://app.seniorplace.com/communities/show/5debf748-9248-482a-ae99-1186a2a77bfe,,Assisted Living Home,162
,Park Senior Villas Chandler,Chandler,Arizona,https://app.seniorplace.com/communities/show/312175ed-e388-4b79-ba84-bbaf86433f74,,"Assisted Living Community, Home Care","5, 488"
,Park Senior Villas At Goodyear,Goodyear,Arizona,https://app.seniorplace.com/communities/show/017ab033-fc9f-4882-b900-a0eb33c1b09e,,,
,Park Senior Villas At Goodyear,Goodyear,Arizona,https://app.seniorplace.com/communities/show/ce46b839-d157-4c68-b7e0-b2df37cad9c6,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Aa,Tucson,Arizona,https://app.seniorplace.com/communities/show/ef4dabde-f2ff-4a18-a035-c0ebefc4e5fa,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Bb,Tucson,Arizona,https://app.seniorplace.com/communities/show/2c5f5c9b-bfb8-430f-a515-30c6a58e78f2,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Cc,Tucson,Arizona,https://app.seniorplace.com/communities/show/f6160090-b7b4-45ea-be10-aecb3feff980,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Dd,Tucson,Arizona,https://app.seniorplace.com/communities/show/6f555f54-b57a-4d14-8346-3ded9d137add,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Ee,Tucson,Arizona,https://app.seniorplace.com/communities/show/e395aed3-e77a-456c-9d5f-bbed28d4a230,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Ff,Tucson,Arizona,https://app.seniorplace.com/communities/show/69e3ae1a-54be-4224-971b-340b7ea2b628,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Gg,Tucson,Arizona,https://app.seniorplace.com/communities/show/7cd4a88b-6e1f-4a3c-8fb7-0f72e4bc087d,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Hh,Tucson,Arizona,https://app.seniorplace.com/communities/show/e21b8ddb-0b05-46e0-a96e-e7ab2c5cd995,,Assisted Living Home,162
,Park Senior Villas At Houghton Villa Ii,Tucson,Arizona,https://app.seniorplace.com/communities/show/3598bde9-f70e-46ce-9890-b7a42800274d,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa A,Tucson,Arizona,https://app.seniorplace.com/communities/show/a3600bf9-5d5a-43d1-8801-8a9fd1b0302f,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa A,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/b90c1455-7f2a-42dc-a561-0ee314822892,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa B,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/1a099df9-ddfe-4b18-b3a1-f76084852d19,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa B,Tucson,Arizona,https://app.seniorplace.com/communities/show/42d35da7-566f-4e15-9e2a-ed414779f7fe,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa C,Tucson,Arizona,https://app.seniorplace.com/communities/show/cc92d16c-0ad7-40ae-a52d-aad2ea035c55,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa C,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/9b73b732-3c29-4699-af2e-a6a6c9c038c5,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa D,Tucson,Arizona,https://app.seniorplace.com/communities/show/18895e3e-0837-405b-8cd4-6b6bd3abf4ce,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa D,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/adcd2105-29be-4d1c-8361-aa04c8553c80,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa F,Tucson,Arizona,https://app.seniorplace.com/communities/show/c0aa80b7-50b2-4fea-b819-85bb7d344324,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa F,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/78f9e9b3-e23a-4e63-a421-c602dcae5b03,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa G,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/ffaeb231-176b-44e4-87e5-7127e2c9d57d,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa H,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/35d02c42-a833-44e1-a0ec-566ec4c8e17d,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa I,Tucson,Arizona,https://app.seniorplace.com/communities/show/87602c58-fefc-4154-9b31-75859cf00c2f,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa I,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/2b1daee6-d6b6-44cc-867b-eec8fb7c7300,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa J,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/aa4506d1-a3e0-475e-989e-924f6ef00057,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa K,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/d5a94c50-7802-48b5-841a-30094cef0653,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa L,Desert Harbor,Arizona,https://app.seniorplace.com/communities/show/3b010c70-7f85-4b2e-81ec-149185689dde,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa L,Tucson,Arizona,https://app.seniorplace.com/communities/show/55a863fb-5bc4-4eda-8037-a2884c5eca23,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa M,Tucson,Arizona,https://app.seniorplace.com/communities/show/310c921c-e199-4039-b02f-49e3e5dfc3ae,,Assisted Living Home,162
,Park Senior Villas At La Canada Villa N,Tucson,Arizona,https://app.seniorplace.com/communities/show/3eadb209-9a72-42ec-9967-b9d18a7c4a4c,,Assisted Living Home,162
,Park Senior Villas At La Canada An,Tucson,Arizona,https://app.seniorplace.com/communities/show/f112f02a-b514-402d-92fb-9d7fcf4c93d5,,,
,Parkridge Assisted Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/ecc60845-c95c-4add-944e-43f02309001f,,Assisted Living Home,162
,Parkview Assisted Living,Surprise,Arizona,https://app.seniorplace.com/communities/show/eba30f7e-faa9-4f14-b810-0f07608572ec,,Assisted Living Home,162
,Parkview Care Home,Surprise,Arizona,https://app.seniorplace.com/communities/show/726e6052-5152-4a95-a31c-2225663f5017,,Assisted Living Home,162
,Parkview Drive Homecare,Gilbert,Arizona,https://app.seniorplace.com/communities/show/0a076932-fb7f-4c43-a4e7-557092076224,,Assisted Living Home,162
,Parkwood Adult Care Home I,Glendale,Arizona,https://app.seniorplace.com/communities/show/6bb46b91-2625-41d3-8c20-2e48d81bacd0,,Assisted Living Home,162
,Paseo Highlands Assisted Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/8063b3f2-c65d-4e68-ae01-ff9c7691da17,,Assisted Living Home,162
,Pathways Assisted Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/a4135b47-a604-48d1-9aec-a4859696c1fc,,Assisted Living Home,162
,Peaceful And Comfort Assisted Living,Mesa,Arizona,https://app.seniorplace.com/communities/show/bfe1b9fa-23b4-4b18-ad95-81d7fcadbc03,,Assisted Living Home,162
,Peaceful Haven Assisted Living,Tucson,Arizona,https://app.seniorplace.com/communities/show/9dc5f92d-781c-4742-89a0-027862fc7efe,,Assisted Living Home,162
,Peachtree Assisted Living,Surprise,Arizona,https://app.seniorplace.com/communities/show/e4973c84-9436-4eee-811e-1937ed9e3d98,,Assisted Living Home,162
,Pearl Manor Assisted Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/b657dbbb-bf74-4ba7-a408-953877643d67,,Assisted Living Home,162
,Pebble Heights Assisted Living Memory Care,Goodyear,Arizona,https://app.seniorplace.com/communities/show/5b2887ef-1bfd-4fb9-a569-ba05a7c047c2,,Assisted Living Home,162
,Pecan Care Concepts At American Orchards,Gilbert,Arizona,https://app.seniorplace.com/communities/show/f37c8c3a-11fa-4c30-b5aa-4d015917741b,,Assisted Living Community,5
,Pecan Elderly Care Home,Chandler,Arizona,https://app.seniorplace.com/communities/show/982d4ab6-5de3-4270-9a77-06c7710be67d,,,
,Pecan Elderly Carehome,Chandler,Arizona,https://app.seniorplace.com/communities/show/a6687e2d-72a5-408f-92a3-1941c94cf9b2,,Assisted Living Home,162
,Penda Home Care,Maricopa,Arizona,https://app.seniorplace.com/communities/show/d94f10bf-4ad9-459b-a91d-07d5ddb259dc,,Assisted Living Home,162
,Pendo 1 Care Homes,Maricopa,Arizona,https://app.seniorplace.com/communities/show/eee389f4-4225-4418-a5f1-4c7b87c5c9e2,,Assisted Living Home,162
,Pendo Care Homes,Chandler,Arizona,https://app.seniorplace.com/communities/show/9a702a72-a7c9-49aa-938a-1ce35be78a16,,Assisted Living Home,162
,Perpetual Help Assisted Living,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/dc9ab997-37f3-4c89-a32e-94cb5c746f53,,Assisted Living Home,162
,Perpetual Help Assisted Living 2,Mesa,Arizona,https://app.seniorplace.com/communities/show/38e413f6-a363-4f64-9232-3c6a9e480ce8,,Assisted Living Home,162
,Petradi Green Diamond Group Home,New River,Arizona,https://app.seniorplace.com/communities/show/472ee2c7-cdd2-4a90-b917-caf3b52f8025,,Assisted Living Home,162
,Petradi Green Diamond Group Home,Desert Hills,Arizona,https://app.seniorplace.com/communities/show/5bf28a3d-673c-43ce-9d5c-715aeced348a,,Assisted Living Home,162
,Phoenix Assisted Living,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/eac1fd07-4e0a-4534-8d73-44f345704399,,Assisted Living Home,162
,Pine Meadows Ranch,Flagstaff,Arizona,https://app.seniorplace.com/communities/show/da6a732f-c93a-456e-8c3a-e71b13ae3181,,Assisted Living Home,162
,Pinnacle Peak Assisted Living,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/8cff559e-05d8-4905-8452-e91f19bf6654,,Assisted Living Home,162
,Pinnacle Peak Senior Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/ff768f10-788a-45f9-817c-36c8881fd20b,,Assisted Living Home,162
,Plaza Residential Assisted Living,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/0fc33746-5dfc-43c4-973b-eaa005220a23,,Assisted Living Home,162
,Pleasant Living Surprise,Surprise,Arizona,https://app.seniorplace.com/communities/show/2f4a049f-6df3-4497-8806-39329efd1f4c,,Assisted Living Home,162
,Pleasant Stay Care Home,Phoenix,Arizona,https://app.seniorplace.com/communities/show/6362ab0f-9c9b-46e1-8e6e-7e9a95754b91,,Assisted Living Home,162
,Pleasant Sunset Assisted Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/883ff57f-bdd6-4b57-bab1-d5de07250fe1,,Assisted Living Home,162
,Pleasant Valley Adult Care Home,Peoria,Arizona,https://app.seniorplace.com/communities/show/3014584b-2481-474a-850f-86f22ab7b04b,,Assisted Living Home,162
,Post Of Orchards Assisted Living,Surprise,Arizona,https://app.seniorplace.com/communities/show/0c4f7a78-1e4a-4b89-8817-def6bbf0cb1d,,Assisted Living Home,162
,Powell Place,Payson,Arizona,https://app.seniorplace.com/communities/show/4f066d6d-5bd8-4ba0-a51a-cee36900cbe2,,Assisted Living Community,5
,Precious Moments Assisted Living,Tucson,Arizona,https://app.seniorplace.com/communities/show/a575b27c-a2d6-4117-9a95-b32d08cea68a,,Assisted Living Home,162
,Precious Moments West Assisted Living,Tucson,Arizona,https://app.seniorplace.com/communities/show/1cb65239-1e18-45ed-adc6-382c15ab3593,,Assisted Living Home,162
,Premier Group Home Avondale,Avondale,Arizona,https://app.seniorplace.com/communities/show/5563a46a-e5fe-4ddc-aeb1-961897d63532,,Assisted Living Home,162
,Premier Senior Home Care,Buckeye,Arizona,https://app.seniorplace.com/communities/show/922cf585-5b22-4710-be30-8e923dbea74a,,Assisted Living Home,162
,Premium Comfort Care,Peoria,Arizona,https://app.seniorplace.com/communities/show/cf2b03ef-abc8-4b1c-a85f-7d68e31f93d2,,Assisted Living Home,162
,Prescott Assisted Living,Chandler,Arizona,https://app.seniorplace.com/communities/show/0d8fee3f-9abd-4c79-8608-8049d21f556b,,Assisted Living Home,162
,Prescott Caring Homes,Prescott Valley,Arizona,https://app.seniorplace.com/communities/show/5e855a3b-a1e4-49e6-a499-9fafd1ad1adc,,Assisted Living Home,162
,Prestige Alh,Chandler,Arizona,https://app.seniorplace.com/communities/show/f130bcc6-245e-4305-b047-6fb6245c3c11,,Assisted Living Home,162
,Prestige Assisted Living,Avondale,Arizona,https://app.seniorplace.com/communities/show/99fb916d-aee1-4ae8-929c-9cd258f65ba3,,Assisted Living Home,162
,Prestige Home,Chandler,Arizona,https://app.seniorplace.com/communities/show/b02c9120-c318-4fc4-8a69-2e8532299e36,,Assisted Living Home,162
,Prestige Home In Arizona,Chandler,Arizona,https://app.seniorplace.com/communities/show/403296f8-6a78-48c1-9037-a4f93de46f71,,Assisted Living Home,162
,Prestige Home,Chandler,Arizona,https://app.seniorplace.com/communities/show/93fb4ad5-22a7-41ce-ab42-1859296ee8ba,,Assisted Living Home,162
,Prince Of Peace Assisting Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/c06a0abe-16b0-4604-9886-b475ea3a864b,,Assisted Living Home,162
,Proactive Home Care,Phoenix,Arizona,https://app.seniorplace.com/communities/show/7367d7f8-a44e-40fc-878a-2b9842f2fc96,,Assisted Living Home,162
,Progress Assisted Living,Glendale,Arizona,https://app.seniorplace.com/communities/show/c043d44f-7377-4bb1-a7e3-6215b9b4864a,,Assisted Living Home,162
,Provide Assisted Living,Peoria,Arizona,https://app.seniorplace.com/communities/show/641d8cca-9ab5-4fa1-ab08-c032009b5d23,,Assisted Living Home,162
,Providence Place At Glencroft,Glendale,Arizona,https://app.seniorplace.com/communities/show/64ac5526-7d9e-4829-9472-71acdf438821,,"Assisted Living Community, Nursing Home","5, 7"
,Pueblo Springs,Tucson,Arizona,https://app.seniorplace.com/communities/show/5efe9512-fcc7-4983-952e-885101e1d2a0,,,
,Pure Essence Family Living,Phoenix,Arizona,https://app.seniorplace.com/communities/show/85714bc0-6960-4717-9a4a-ef616b2226f6,,Assisted Living Home,162
,Purehearts Assisted Living,Mesa,Arizona,https://app.seniorplace.com/communities/show/6eb3e510-d3aa-4065-9958-76e40fa8ea1b,,Assisted Living Home,162
,Quality Senior Care,Phoenix,Arizona,https://app.seniorplace.com/communities/show/a5a58f09-6389-41b0-8bcb-2c4d68a663b8,,Assisted Living Home,162
,Quality Senior Home,Peoria,Arizona,https://app.seniorplace.com/communities/show/cb9d2a46-4433-432b-9869-51834bae7314,,Assisted Living Home,162
,Queen Of Hearts,Queen Creek,Arizona,https://app.seniorplace.com/communities/show/62abcb18-b92e-47f3-ac80-a0f4a3a98cdc,,Assisted Living Home,162
,Queen Of Hearts,San Tan Valley,Arizona,https://app.seniorplace.com/communities/show/67dea3b4-2f54-49a4-bc01-a11e47a22316,,Assisted Living Home,162
,R D Marathon Assisted Living Ii,Phoenix,Arizona,https://app.seniorplace.com/communities/show/efc0c052-871b-468b-8831-c3d62c541a96,,Assisted Living Home,162
,R D Marathon Assisted Living,Glendale,Arizona,https://app.seniorplace.com/communities/show/5a246ca5-940c-4471-aaf0-d64e2ae5e467,,Assisted Living Home,162
,R D Marathon Assisted Living Vi,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/eb53c7b0-dbba-41d2-ab8e-244d966c3914,,Assisted Living Home,162
,Radiant Care Home,Surprise,Arizona,https://app.seniorplace.com/communities/show/28d4be39-4d50-41d8-ac5c-4ccc9a7351e0,,Assisted Living Home,162
,Rainbow Acres,Camp Verde,Arizona,https://app.seniorplace.com/communities/show/7331686b-9e7d-4373-82a9-e3da5ca75563,,Assisted Living Community,5
,Raintree Assisted Living,Scottsdale,Arizona,https://app.seniorplace.com/communities/show/5b91f310-a7db-4144-a759-4c921a1bf587,,Assisted Living Home,162
,Rally,Tucson,Arizona,https://app.seniorplace.com/communities/show/cc6a8bde-b412-4eae-95ac-dbfed32f8955,,,
,Ramblewood Care Home,Mesa,Arizona,https://app.seniorplace.com/communities/show/ae2ffac9-4cb3-419d-b936-3d6f9682d5dd,,Assisted Living Home,162
,Rancho Mirage Assisted Living,Maricopa,Arizona,https://app.seniorplace.com/communities/show/471f7260-7b5e-4d67-940e-4146ad71ea97,,Assisted Living Home,162
,Rancho Montanes Low Income 55 Housing Good Referral But No Referral Fee,Phoenix,Arizona,https://app.seniorplace.com/communities/show/5017550e-155d-4a19-83b7-4ef3c45e9f76,,,
