title,description,address,city,state,price,type,featured_image,photos,amenities,url,website,import_date,import_source,status
Marca Small Family Home Adults,,"2510 Gibson Street, Riverside, Ca 92503",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/12cc6f2c2ec9c23249989f7d8bbfe6c6.jpg,,,https://app.seniorplace.com/communities/show/00ae4cf7-2a1f-47be-8ac3-8b3bafe86339,https://app.seniorplace.com/communities/show/00ae4cf7-2a1f-47be-8ac3-8b3bafe86339,2025-01-18,SeniorPlace Retry,publish
Marcel Villa,,"3032 Larkin Place, San Diego, Ca 92123",San Diego,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b2b953d00d79030728ad7f9758e225a0.jpg,,,https://app.seniorplace.com/communities/show/21a7698e-f3cc-4db9-92f5-5128349b53e3,https://app.seniorplace.com/communities/show/21a7698e-f3cc-4db9-92f5-5128349b53e3,2025-01-18,SeniorPlace Retry,publish
Marcelos Care Home 3,,"3532 Miller Court, Union City, Ca 94587",Union City,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/75aed70207a3879357a0f326367d20f9.jpg,,,https://app.seniorplace.com/communities/show/15d554cc-dbc1-48bd-ac7b-23968002eefa,https://app.seniorplace.com/communities/show/15d554cc-dbc1-48bd-ac7b-23968002eefa,2025-01-18,SeniorPlace Retry,publish
Margarets Care Home,,"2208 Temescal Drive, Modesto, Ca 95355",Modesto,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/20d11c18771e4d203516b47b2661031a.jpg,,,https://app.seniorplace.com/communities/show/75ab15a2-ff7f-4313-a805-6f5ec03e6c02,https://app.seniorplace.com/communities/show/75ab15a2-ff7f-4313-a805-6f5ec03e6c02,2025-01-18,SeniorPlace Retry,publish
Margarets Family Home,,"566 Fiesta Court, Fairfield, Ca 94533",Fairfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/84ab2c0a4bd4eca86dc06be0ceb71727.jpg,,,https://app.seniorplace.com/communities/show/143cbdaf-566f-488c-9776-63739489195a,https://app.seniorplace.com/communities/show/143cbdaf-566f-488c-9776-63739489195a,2025-01-18,SeniorPlace Retry,publish
Marias Guest Home,,"516 Mary Drive, Santa Maria, Ca 93458",Santa Maria,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a05fb27d05fff41c9a1db0acb2abc4f2.jpg,,,https://app.seniorplace.com/communities/show/50770f0b-ff32-4d7d-97ce-65bb8331a88a,https://app.seniorplace.com/communities/show/50770f0b-ff32-4d7d-97ce-65bb8331a88a,2025-01-18,SeniorPlace Retry,publish
Marias Home,,"1038 Rawlings Drive, San Jose, Ca 95136",San Jose,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c45805234b40072c55064c545f874592.jpg,,,https://app.seniorplace.com/communities/show/3fa01707-80ad-46ea-8c8e-988def87a738,https://app.seniorplace.com/communities/show/3fa01707-80ad-46ea-8c8e-988def87a738,2025-01-18,SeniorPlace Retry,publish
Mariahs Garden Home Care 2,,"195 Castillejo Drive, Daly City, Ca 94015",Daly City,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/88a2792d9674de304fccb889037bb0c0.jpg,,,https://app.seniorplace.com/communities/show/f51255a5-4bd4-4621-975b-2cc637e7ce4b,https://app.seniorplace.com/communities/show/f51255a5-4bd4-4621-975b-2cc637e7ce4b,2025-01-18,SeniorPlace Retry,publish
Mariahs Meadow,,"14015 Hilldale Road, Valley Center, Ca 92082",Valley Center,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/de44b980-fd93-4abf-ba21-47739de9788c,https://app.seniorplace.com/communities/show/de44b980-fd93-4abf-ba21-47739de9788c,2025-01-18,SeniorPlace Retry,publish
Marian Homes 4,,"2542 Filbert Avenue, Clovis, Ca 93611",Clovis,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/20789ac40c016db24c0829a3ea770574.jpg,,,https://app.seniorplace.com/communities/show/6b09f7e8-d33f-4b08-b467-0fec116769d6,https://app.seniorplace.com/communities/show/6b09f7e8-d33f-4b08-b467-0fec116769d6,2025-01-18,SeniorPlace Retry,publish
Marigold Board And Care,,"8601 San Romolo Way, Buena Park, Ca 90620",Buena Park,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7c3be1e91c32216924d48cf136fceb98.jpg,,,https://app.seniorplace.com/communities/show/163fdf0e-cd34-463c-bfb6-8513ff7692be,https://app.seniorplace.com/communities/show/163fdf0e-cd34-463c-bfb6-8513ff7692be,2025-01-18,SeniorPlace Retry,publish
Marina Grace Adult Residential Facility,,"5423 Summerfield Drive, Antioch, Ca 94531",Antioch,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/85a7ac58e9be03acf198fbb682abab12.jpg,,,https://app.seniorplace.com/communities/show/6d35f3fd-e5cf-4960-ad97-e31f56e8c806,https://app.seniorplace.com/communities/show/6d35f3fd-e5cf-4960-ad97-e31f56e8c806,2025-01-18,SeniorPlace Retry,publish
Marinel Home,,"506 East 39Th Avenue, San Mateo, Ca 94403",San Mateo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/917af1ea2659e44a3010b537800e9d44.jpg,,,https://app.seniorplace.com/communities/show/06f74295-29b3-4ffd-9622-568de886a6a9,https://app.seniorplace.com/communities/show/06f74295-29b3-4ffd-9622-568de886a6a9,2025-01-18,SeniorPlace Retry,publish
Mariposa,,"1073 Raven Lane, Chico, Ca 95926",Chico,CA,,Assisted Living Home,,,,https://app.seniorplace.com/communities/show/501bbc66-9b86-45ef-a553-f7b3ab8ba6e3,https://app.seniorplace.com/communities/show/501bbc66-9b86-45ef-a553-f7b3ab8ba6e3,2025-01-18,SeniorPlace Retry,publish
Mariposa Arf,,"1106 Minter Avenue, Shafter, Ca 93263",Shafter,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5c5ea47b64f4c610091e3839d1efb49b.jpg,,,https://app.seniorplace.com/communities/show/c40ecd69-0859-4fd9-a83b-09dd8cfddb2f,https://app.seniorplace.com/communities/show/c40ecd69-0859-4fd9-a83b-09dd8cfddb2f,2025-01-18,SeniorPlace Retry,publish
Mariposasc740,,"740 17Th Avenue, Santa Cruz, Ca 95062",Santa Cruz,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/977e91c606f96158a0fe09bcf6090354.jpg,,,https://app.seniorplace.com/communities/show/a8c501b5-63f4-4a3b-8996-ba36189206a3,https://app.seniorplace.com/communities/show/a8c501b5-63f4-4a3b-8996-ba36189206a3,2025-01-18,SeniorPlace Retry,publish
Marlesta Manor,,"982 Marlesta Road, Pinole, Ca 94564",Pinole,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e1dba35f3dd01ba3d59944b96488ebd5.jpg,,,https://app.seniorplace.com/communities/show/548b58c7-bf58-4965-a2f6-30fd456c02e3,https://app.seniorplace.com/communities/show/548b58c7-bf58-4965-a2f6-30fd456c02e3,2025-01-18,SeniorPlace Retry,publish
Mars Home,,"2496 Oakmont Drive, San Bruno, Ca 94066",San Bruno,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4a26297480bbfb471fd6568e67347028.jpg,,,https://app.seniorplace.com/communities/show/7c26ff5b-391d-418c-943e-101644d5b346,https://app.seniorplace.com/communities/show/7c26ff5b-391d-418c-943e-101644d5b346,2025-01-18,SeniorPlace Retry,publish
Marseille Board And Care,,"4137 Marseille Court, Elk Grove, Ca 95758",Elk Grove,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/eee40c5d463c1a152f7f308d47a2c1ef.jpg,,,https://app.seniorplace.com/communities/show/513fb784-7784-4c82-8f5d-54038a303c0e,https://app.seniorplace.com/communities/show/513fb784-7784-4c82-8f5d-54038a303c0e,2025-01-18,SeniorPlace Retry,publish
Martins Circle,,"1735 Laramie Way, Stockton, Ca 95209",Stockton,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e7e440fbd5b217e0cb6bfc3934e7e73b.jpg,,,https://app.seniorplace.com/communities/show/bb4ca92a-ec7f-45fa-b948-9d85a5c77bb2,https://app.seniorplace.com/communities/show/bb4ca92a-ec7f-45fa-b948-9d85a5c77bb2,2025-01-18,SeniorPlace Retry,publish
Martinez Guest Home,,"1518 Center Avenue, Martinez, Ca 94553",Martinez,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bc71d4e3c4db52290af176889ca96446.jpg,,,https://app.seniorplace.com/communities/show/56e5013d-a25e-489f-89bf-33e4454ad96c,https://app.seniorplace.com/communities/show/56e5013d-a25e-489f-89bf-33e4454ad96c,2025-01-18,SeniorPlace Retry,publish
Mary Ellen Homes,,"7752 Mary Ellen Avenue, Los Angeles, Ca 91605",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/4f7c47a0801ba6bf7b788737779d49a6.jpg,,,https://app.seniorplace.com/communities/show/3b124f25-b975-49f4-8fbb-586f09ed4c64,https://app.seniorplace.com/communities/show/3b124f25-b975-49f4-8fbb-586f09ed4c64,2025-01-18,SeniorPlace Retry,publish
Marys Chateau Assisted Living,,"14329 Albers Street, Sherman Oaks, Ca 91401",Sherman Oaks,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/eda058f1b1b5719d45d54fc20fb2461a.jpg,,,https://app.seniorplace.com/communities/show/2948db1b-44d2-4dc3-9448-45b84927873f,https://app.seniorplace.com/communities/show/2948db1b-44d2-4dc3-9448-45b84927873f,2025-01-18,SeniorPlace Retry,publish
Marys Chateau Ii,,"15215 Valerio Street, Los Angeles, Ca 91405",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/24bcac0f789b744264d832542c8176b1.jpg,,,https://app.seniorplace.com/communities/show/cd7ee736-e497-4f40-8f8b-fc8c55715e63,https://app.seniorplace.com/communities/show/cd7ee736-e497-4f40-8f8b-fc8c55715e63,2025-01-18,SeniorPlace Retry,publish
Marys Loving Care B,,"341 16Th Place, Costa Mesa, Ca 92627",Costa Mesa,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/82a7c3897c362ef1cd635bd6b06f9b90.jpg,,,https://app.seniorplace.com/communities/show/3e2a0098-a36a-49e1-b83d-f196b848f656,https://app.seniorplace.com/communities/show/3e2a0098-a36a-49e1-b83d-f196b848f656,2025-01-18,SeniorPlace Retry,publish
Marys Manor,,"3156 Puttenham Way, Fremont, Ca 94536",Fremont,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/61e6c82d5584de545830eb31ccc8625a.jpg,,,https://app.seniorplace.com/communities/show/b0bee8f3-c5b9-4974-aa81-7b447934dd6c,https://app.seniorplace.com/communities/show/b0bee8f3-c5b9-4974-aa81-7b447934dd6c,2025-01-18,SeniorPlace Retry,publish
Maryann Patacsils Care Home 1,,"329 Prado Way, Stockton, Ca 95207",Stockton,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/84b158941f2c80116f0e3864b345db2d.jpg,,,https://app.seniorplace.com/communities/show/8abfb152-dc5d-4901-93e1-ff54cddfb618,https://app.seniorplace.com/communities/show/8abfb152-dc5d-4901-93e1-ff54cddfb618,2025-01-18,SeniorPlace Retry,publish
Mashburn Homes,,"853 Pike Drive, Hemet, Ca 92544",Hemet,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/09fa3ed9110dac05945952b32417604a.jpg,,,https://app.seniorplace.com/communities/show/1924f0ad-7ca2-4bc6-a265-306933d2a393,https://app.seniorplace.com/communities/show/1924f0ad-7ca2-4bc6-a265-306933d2a393,2025-01-18,SeniorPlace Retry,publish
Masons Residence Iii,,"60 Sherman Drive, Red Bluff, Ca 96080",Red Bluff,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c1c0f15f8f66fd7e514995b002860ba8.jpg,,,https://app.seniorplace.com/communities/show/93bd56cb-ca75-4173-9e2e-5e5f93faabc1,https://app.seniorplace.com/communities/show/93bd56cb-ca75-4173-9e2e-5e5f93faabc1,2025-01-18,SeniorPlace Retry,publish
Masonic Guest Home Ii,,"108 Pinto Drive, Vallejo, Ca 94591",Vallejo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d3f7c4c491004a326f34874a511dc19d.jpg,,,https://app.seniorplace.com/communities/show/8744ce59-c39c-4222-addc-63d4acb05f5a,https://app.seniorplace.com/communities/show/8744ce59-c39c-4222-addc-63d4acb05f5a,2025-01-18,SeniorPlace Retry,publish
Masonic Home For Adults,,"34400 Mission Boulevard, Union City, Ca 94587",Union City,CA,,Assisted Living Community,,,,https://app.seniorplace.com/communities/show/e3703900-18e7-489c-9336-3eebe1e1cbd7,https://app.seniorplace.com/communities/show/e3703900-18e7-489c-9336-3eebe1e1cbd7,2025-01-18,SeniorPlace Retry,publish
Matharu Home 4,,"15330 Eastwood Avenue, Lawndale, Ca 90260",Lawndale,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/8193d0a48625cf5bfcd66918bbb9a6e5.jpg,,,https://app.seniorplace.com/communities/show/4291b69e-6654-4684-b6b3-abd45b9e1b9a,https://app.seniorplace.com/communities/show/4291b69e-6654-4684-b6b3-abd45b9e1b9a,2025-01-18,SeniorPlace Retry,publish
Feather River Manor,,"3962 West Ella Avenue, Olivehurst, Ca 95961",Olivehurst,CA,,Assisted Living Community,,,,https://app.seniorplace.com/communities/show/1fed8f19-afef-42e4-9562-0ac24fa4a8b9,https://app.seniorplace.com/communities/show/1fed8f19-afef-42e4-9562-0ac24fa4a8b9,2025-01-18,SeniorPlace Retry,publish
Matthews Comfort Home,,"14594 Willow Way, Adelanto, Ca 92301",Adelanto,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f0771a5fcad6d12f35d4fcf99be5b1e7.jpg,,,https://app.seniorplace.com/communities/show/2f447ac9-58a6-45a8-9720-e851e1eb6bef,https://app.seniorplace.com/communities/show/2f447ac9-58a6-45a8-9720-e851e1eb6bef,2025-01-18,SeniorPlace Retry,publish
Maunaco Adult Residential Facility 1,,"1549 Yanonali Avenue, Chula Vista, Ca 91913",Chula Vista,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5ca264b7196b4541bc978022eb0ae6d9.jpg,,,https://app.seniorplace.com/communities/show/05793545-bf3a-4602-975c-2a0cb27c4820,https://app.seniorplace.com/communities/show/05793545-bf3a-4602-975c-2a0cb27c4820,2025-01-18,SeniorPlace Retry,publish
Max Care,,"22415 Spur Brook Drive, Wildomar, Ca 92595",Wildomar,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3de1fdebfeaec70480abe79eccc2d3fc.jpg,,,https://app.seniorplace.com/communities/show/a44ab129-6b39-49ff-af0d-cb9ee737775b,https://app.seniorplace.com/communities/show/a44ab129-6b39-49ff-af0d-cb9ee737775b,2025-01-18,SeniorPlace Retry,publish
Maxim Residential Home,,"118 North Humboldt Street, San Mateo, Ca 94401",San Mateo,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/055916d766b61030022ab71084101ff1.jpg,,,https://app.seniorplace.com/communities/show/7d0e2df9-95d5-48d7-b0f8-10a4c92b0efd,https://app.seniorplace.com/communities/show/7d0e2df9-95d5-48d7-b0f8-10a4c92b0efd,2025-01-18,SeniorPlace Retry,publish
Fern Home I,,"3875 Megginson Lane, Riverside, Ca 92503",Riverside,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f43344f1411c58e3a1179c39264eccd0.jpg,,,https://app.seniorplace.com/communities/show/8de0bdc1-3a2d-45a0-a01b-61a4159590e5,https://app.seniorplace.com/communities/show/8de0bdc1-3a2d-45a0-a01b-61a4159590e5,2025-01-18,SeniorPlace Retry,publish
Fernbank Place,,"5035 Fernbank Way, Antioch, Ca 94531",Antioch,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/9214ee1bcf97ef1ee28dac2c1659e9de.jpg,,,https://app.seniorplace.com/communities/show/31edef73-82b3-4084-b611-b842629f1410,https://app.seniorplace.com/communities/show/31edef73-82b3-4084-b611-b842629f1410,2025-01-18,SeniorPlace Retry,publish
Mayall Home,,"19638 Mayall Street, Northridge, Ca 91324",Northridge,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0879e0f78e8cf1431166f80b3d3eb1de.jpg,,,https://app.seniorplace.com/communities/show/c4779127-49a9-47aa-94ef-ff1329f6d1ce,https://app.seniorplace.com/communities/show/c4779127-49a9-47aa-94ef-ff1329f6d1ce,2025-01-18,SeniorPlace Retry,publish
Mcclellan Board Care Facility 2,,"825 Fox Tree Court, Bakersfield, Ca 93306",Bakersfield,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/fade599033421298202e3058763b80c4.jpg,,,https://app.seniorplace.com/communities/show/2ba0671a-780b-4223-8042-a0940fa0ccc0,https://app.seniorplace.com/communities/show/2ba0671a-780b-4223-8042-a0940fa0ccc0,2025-01-18,SeniorPlace Retry,publish
Mccoy Adult Group Home,,"1113 Garretson Avenue, Corona, Ca 92879",Corona,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/212eedfaec9b907ed4c6504e0d921d2e.jpg,,,https://app.seniorplace.com/communities/show/9eb97e5b-e6d1-4bbb-912a-f3d93abceb4c,https://app.seniorplace.com/communities/show/9eb97e5b-e6d1-4bbb-912a-f3d93abceb4c,2025-01-18,SeniorPlace Retry,publish
Mcgregor Home Garfield,,"3136 Garfield Avenue, Carmichael, Ca 95608",Carmichael,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2d80c0d8cd79e6a76e38a0a5ba9015b8.jpg,,,https://app.seniorplace.com/communities/show/050840fe-f838-44d4-85b5-dfca658c07f7,https://app.seniorplace.com/communities/show/050840fe-f838-44d4-85b5-dfca658c07f7,2025-01-18,SeniorPlace Retry,publish
Mcharold Home,,"1076 El Dorado Drive, Livermore, Ca 94550",Livermore,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1ca6bd37c697d95753cdd92ad7366666.jpg,,,https://app.seniorplace.com/communities/show/b4043f28-c19b-46ed-86b8-e2ab74475935,https://app.seniorplace.com/communities/show/b4043f28-c19b-46ed-86b8-e2ab74475935,2025-01-18,SeniorPlace Retry,publish
Mclennan M Manor,,"8844 Mclennan Avenue, Los Angeles, Ca 91343",Los Angeles,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/dd669827d1f41fc70f1feb35c6b014ca.jpg,,,https://app.seniorplace.com/communities/show/399ca53f-8128-4a72-b471-5d6f282c6ab0,https://app.seniorplace.com/communities/show/399ca53f-8128-4a72-b471-5d6f282c6ab0,2025-01-18,SeniorPlace Retry,publish
Mcwealth Care,,"6167 North Cornelia Avenue, Fresno, Ca 93722",Fresno,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/472447d23842116b528a4e9bae7a71b1.jpg,,,https://app.seniorplace.com/communities/show/46d12f81-5be7-4b33-ace4-4f1557610660,https://app.seniorplace.com/communities/show/46d12f81-5be7-4b33-ace4-4f1557610660,2025-01-18,SeniorPlace Retry,publish
Meadowbrook Village Christian Retirement Community,,"100 Holland Glen, Escondido, Ca 92026",Escondido,CA,,Assisted Living Community,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b3c4c22c73ec9455ef0568706c97e12d.jpg,,,https://app.seniorplace.com/communities/show/9aa6f159-901b-4aee-84a1-e1dcc4f933e2,https://app.seniorplace.com/communities/show/9aa6f159-901b-4aee-84a1-e1dcc4f933e2,2025-01-18,SeniorPlace Retry,publish
Meadowlark Gardens Iii,,"6102 Cornell Drive, Huntington Beach, Ca 92647",Huntington Beach,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/08ae2b64f4211df8366ad56884382b66.jpg,,,https://app.seniorplace.com/communities/show/6b5fe63f-b55b-47a7-a032-96f309955c07,https://app.seniorplace.com/communities/show/6b5fe63f-b55b-47a7-a032-96f309955c07,2025-01-18,SeniorPlace Retry,publish
Meadowlark Gardens Iv,,"16351 Saratoga Lane, Huntington Beach, Ca 92649",Huntington Beach,CA,,Assisted Living Home,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2b95f8c6b17a6cd0b2cb49baa30535f2.jpg,,,https://app.seniorplace.com/communities/show/bb7d6ecb-e435-44e2-a7ba-9d118e1ec44f,https://app.seniorplace.com/communities/show/bb7d6ecb-e435-44e2-a7ba-9d118e1ec44f,2025-01-18,SeniorPlace Retry,publish
