ID,Title,RawType,Normalized,Unknown,Status,SeniorPlaceURL,SeniorlyURL
,Maryland Gardens Care Center,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c417c4a0-af8e-4371-8cb3-31f881a0a55b,
,Maryland Gardens Post Acute,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/9d6f6166-e29a-4248-a7fb-8bc3bc1662cf,
,Master Care,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/master-care-inc
,Maui Adult Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/0d4e27f5-2433-470d-a735-44eacf81465f,
,Maui Care Home,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/peoria/maui-care-home
,Maxcare Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/15d53c03-a582-466e-ac31-6efc04131d40,
,Maxis Loving Place,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/yuma/maxi-s-loving-place
,Mays Haven,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/26f64fb1-3d30-43bb-a80c-c248b30ab0ea,
,Mayfair Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/mayfair-assisted-living-home-inc
,Mayfair Edem Homes,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a49fb95e-5743-41b9-be5c-b2ddb3ebaf96,
,Mayfair Eden Homes,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/20d3bac4-ae3e-436e-8738-7fa193c831c1,
,Mayfair Eden Homes,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/fd6c2265-0d97-4d8e-a834-51f58f41a023,
,Mayfair Eden Homes,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/03262afa-bace-410a-a6f0-441dc31242e8,
,Mcare,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8fe8bc1f-03cd-4229-9ea9-8b64b304c338,
,Mccormick Ranch Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1c8ce4b2-bc2a-4a9e-b860-5c8482758a2d,
,Mcdowell Village,a:2:{i:0;i:162;i:1;i:6;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/scottsdale/mc-dowell-village
,Md Senior Living,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1be7cad2-b154-40f6-b9d9-a42c4ab328e8,
,Meadow Assisted Living Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/sun-city/meadow-assisted-living-care
,Meadow Hills Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/62f6b769-1d77-44de-831b-e9ba040b7a4f,
,Meadowbrook Quality Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/beef3730-de2e-46b3-ab79-8a1f7c68afd7,
,Meadows Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/19c85116-426e-4bcf-a3f5-62533f6acc13,
,Medisys Home Care Ii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/casa-grande/medisys-home-care-ii
,Mera Chandler,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2a6a4fe2-5a3a-42bc-8509-d489dac8cc78,
,Mercys Care Home I,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1926d343-1a4b-4ca3-8482-43d70c9f17a5,
,Meridian 2 Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/64936c5c-c496-4c27-8702-bc2bffc38bb1,
,Meridian Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f7ddde7b-55a0-4675-886d-5c937c5fd300,
,Mesa Adult Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/a4694d76-ce0f-49db-b471-aa776fd5630e,
,Mesa Adult Care Home I I,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/124cb50e-74fd-41fd-b7b9-1422776dd41e,
,Mesa Christcentered Care Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/454c7892-c9f1-46a3-badf-24e682cc4a87,
,Mesa Elder Care,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/mesa-elder-care-inc
,Mesa Serenity Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b85fb05d-8bc6-4bac-9c46-2d6e78d3f8d6,
,Metropolitan Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/049811ac-4ef5-43d6-b37f-a58068d25d58,
,Metropolitan Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c9904461-be0a-4c7f-b561-d80639bfc5fd,
,Mimosa Springs,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/scottsdale/mimosa-springs
,Mingus Terrace Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/91209b4a-0a5c-4a30-a72d-fb4295edd259,
,Minnie Lees Senior Care Home,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/5879819e-0d75-4029-ac9b-09f6f59818e6,
,Mirabella At Asu,a:3:{i:0;i:162;i:1;i:3;i:2;i:7;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care, Nursing Home","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tempe/mirabella-at-asu
,Miramonte Alh,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/111ce1e6-006b-4904-a407-6032fc56ab49,
,Miramonte Alh,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/glendale/miramonte-alh
,Mission Grace Home Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b7a7b0f4-4cbd-4b94-b0fe-262bd0b5fc78,
,Mom And Dad Place Iiii,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/8d654ccb-0317-4d6d-8934-ff2df1f0aeff,
,Mom And Dad Place,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/mom-and-dad-place-llc-tucson
,Mom And Dad Place,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/7c96bf6e-63a8-429f-a2e1-54e1afa572c6,
,Mom And Dad Solutions Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/mom-and-dad-solutions-assisted-living
,Moms Place Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/glendale/mom-s-place-assisted-living-home-llc
,Mona Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/49cd054e-afc8-4339-a47b-bf9516875dc6,
,Monte Cristo 1 Alh,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/monte-cristo-1-alh
,Monte Manor Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/ced4f933-eed3-44d2-9825-a5cd9ee0acb5,
,Montebello Assisted Living 4,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/gilbert/montebello-assisted-living-4
,Montelena Assisted Living And Memory Care,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/b07f4dd6-ea1c-4d8e-a11f-fd27bfe3045a,
,Monterey Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/monterey-care-home
,Moon Valley Assisted Living Ii,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/moon-valley-assisted-living-ii-llc
,Moonlight Manor Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/44707530-feb2-47f9-a000-874e8b8c194f,
,Morenos Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/00e95ba3-faa5-459f-886e-965c74d2b5a3,
,Morning Glory Adult Care Home 1,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/morning-glory-adult-care-home-1
,Morning Star At Golden Ridge,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/397b6f2e-16f4-4ac7-9001-642b9cc84729,
,Morningstar At Arcadia,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1ad6edea-7e30-40d4-9687-2619748c8472,
,Morningstar At Arrowhead,a:2:{i:0;i:162;i:1;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Memory Care","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/glendale/morning-star-at-arrowhead
,Morningstar At Golden Ridge,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/peoria/morningstar-at-golden-ridge
,Morningstar Of Fountain Hills,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4b3cc668-9f76-457b-ae03-94094ee30eea,
,Mosaic Garden Memory Care At Scottsdale,a:1:{i:0;i:3;}; field_682fc481aaf60,Memory Care,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/18a9dca8-5ee1-490c-80ed-7cfa1c9213b6,
,Mosaic Gardens Memory Care At Surprise,a:1:{i:0;i:3;}; field_682fc481aaf60,Memory Care,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/4b8b5ad9-efc8-42b0-b9c2-134e6a75be7c,
,Mosaic Gardens Memory Care Surprise,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/fe2432ae-c85e-4e9a-8ae1-15e27ad4a41a,
,Mosiac Gardens,a:1:{i:0;i:3;}; field_682fc481aaf60,Memory Care,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/5b4bf30b-a44b-4086-b5d4-50c02738e25a,
,Motherdears Place I,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/bd7dedb7-b563-468e-a02d-cc9895a3d766,
,Mount Zion Assisted Living,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/mount-zion-assisted-living-home-llc
,Mountain Care Of Snowflake,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/904507d6-2c8a-49d1-a858-f880d40592e8,
,Mountain Care Of Snowflake,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/654f4dac-61c5-4d04-9226-24ebdadff364,
,Mountain Cove Luxury Care,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/204bed1d-799d-425f-ac38-28f5e954e15f,
,Mountain Laurel Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/5960e2dd-1247-4df4-a2ef-f9b37f363eef,
,Mountain Park Senior Livingspectrum Retirement,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2bab788c-6b29-486a-a3bc-dc22ae69fdf2,
,Mountain View Adult Care Home,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/phoenix/mountain-view-adult-care-home
,Mountain View Alh,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/9cfe4b5a-3045-4ce5-af4a-a46308d6ccd7,
,Mountain View Carehome,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/37c07cf1-f1ed-4414-9d1a-52178fbe3537,
,Mountain View Carehome,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/golden-years-care-home-llc-mesa
,Mountain View Gardens,a:1:{i:0;i:1;}; field_682fc481aaf60,Uncategorized,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/fdd24759-c780-49ef-9e05-8bac05a8121b,
,Mountain View Residential Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/19454689-d401-4e90-b17c-31b6c198672d,
,Mountain View Retirement Village,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Independent Living, Memory Care","0, 2, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/tucson/mountain-view-retirement-village
,Mountain Vista Manor,a:2:{i:0;i:162;i:1;i:5;}; field_682fc481aaf60,"Assisted Living Home, Uncategorized, Assisted Living Community","0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/mountain-vista-manor-corp
,Mulberry Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/mesa/mulberry-assisted-living
,Mulberry Assisted Livingnido,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/f17c751f-9800-4e05-a856-547443b9bafa,
,My Parents Paradise At Montoro Preserve,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/723dcc7a-f857-4e10-a412-c8df0d82cc93,
,Nananom Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/2528549c-820a-4129-8040-f76e1b7859bf,
,Neighbors Assisted Living North,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/d523c7e9-befe-4801-a40c-867f6527e62f,
,Neighbors Assisted Living South,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/c0c62961-0279-4a48-99a7-97a28f61d599,
,Netties Nest Assisted Living Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/49571e75-b778-452a-8af1-6c6d2762bdd2,
,Neuro Rehabcare Scottsdaleaz,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/54f8795a-9f6f-45e1-be86-16a18fb0108a,
,New Beginnings Chandler,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/42e245f7-7855-4f8f-8955-797f995573fd,
,New Beginnings In Phoenix,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/goodyear/new-beginnings-in-phoenix
,New Horizon Assisted Living,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/chandler/new-horizon-assisted-living
,New Horizons Adult Care Home 2,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/52694848-c370-4386-8e12-d493d727092c,
,New Reflections Adult Care Home,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,https://app.seniorplace.com/communities/show/1b6a5acd-0698-41dc-a137-f754883bb6f5,
,New You 1,a:1:{i:0;i:162;}; field_682fc481aaf60,Assisted Living Home,"0, field_682fc481aaf60",ok,,https://www.seniorly.com/assisted-living/arizona/scottsdale/new-you-1
